stop_id,stop_name,stop_lat,stop_lon
23138,Somes Crescent at Dress Circle (near 10),-41.227531,174.830440
23137,Kenmore Street at Barclay Street (near 32),-41.228227,174.828575
23136,Kenmore Street (near 6),-41.228712,174.826405
23135,Glanmire Road at Turville Crescent,-41.229208,174.824057
23134,Link Road (near 54),-41.227719,174.824278
23132,Link Road (Near 8),-41.226496,174.826403
23131,Kenmore Street (near 65),-41.225669,174.826893
23130,Kenmore Street Plunket Rooms (opposite),-41.223648,174.824798
21981,Newlands Park,-41.223956,174.822969
21982,Newlands School - Newlands Road,-41.224535,174.821112
21983,Newlands Road at Stella Grove (near 164),-41.226606,174.819463
21984,Newlands Road at Black Rock Road,-41.228816,174.818641
21985,Newlands Road (near 64),-41.231032,174.814586
21986,Newlands Bus Depot - Newlands Road,-41.231693,174.812672
21987,Centennial Highway at Glover Street,-41.242792,174.813621
10482,Ngauranga - Hutt Road (next to motorway),-41.248263,174.812280
22549,St Brigids School - Phillip Street (school stop),-41.222442,174.801789
22486,Basin Reserve (School stop),-41.301196,174.781452
22075,McLintock Street at Norwood Place,-41.223455,174.792202
22080,Cortina Avenue (near 21),-41.222544,174.797509
22081,Cortina Avenue at Safari Crescent (near 37),-41.221088,174.796146
22082,Cortina Avenue at Stonefield Place (near 59),-41.219456,174.795672
22083,Cortina Avenue at Erris Street (near 83),-41.218586,174.794312
22084,Erris Street at Glenamoy Crescent (near 22),-41.217896,174.797538
22085,Erris Street at Ironside Road,-41.218799,174.799125
22086,Branscombe Street at Lomita Road (near 38),-41.217203,174.799833
22087,Branscombe Street at Ohariu Road (near 2),-41.215666,174.801962
22088,Ohariu Road at Hallewell Cres (opposite 67),-41.217166,174.802802
22089,Johnsonville School - Ohariu Road (opposite),-41.218230,174.805062
22090,Bassett Road at Angell St (near 18),-41.219019,174.807576
10613,Johnsonville Station - Stop B,-41.223742,174.805069
10575,Johnsonville Road (RSA),-41.226408,174.807349
22108,Abilene Crescent at Trilids Lane,-41.209544,174.806411
22092,Cambrian Street at Cunliffe Street,-41.211478,174.805438
22091,Chorley Grove (near 5),-41.212586,174.807114
22109,Chorley Grove at Hawtrey Terrace,-41.214462,174.808680
22110,Bassett Road (near 40),-41.217361,174.808175
22031,Newlands Medical Centre - Stewart Drive,-41.222569,174.822394
22032,Stewart Drive at Pritchard Street,-41.222584,174.819162
22033,Stewart Drive at Fitzpatrick Street (near 65),-41.221250,174.816393
22034,Stewart Drive (near 89),-41.222138,174.814891
22035,Stewart Drive (near 103),-41.222371,174.813251
22036,Stewart Drive (near 112),-41.221965,174.813287
22038,Stewart Drive at Padnell Crescent (near 66),-41.221244,174.817312
22257,Stewart Drive at Loasby Crescent (near 50),-41.221829,174.819057
22039,Stewart Drive at Batchelor Street (near 14),-41.222078,174.822154
23045,Porirua Station - Stop C,-41.136880,174.843312
11172,Cobham Court (opposite McDonalds),-41.135475,174.839353
11132,Kenepuru Drive at Porirua Cemetery (opposite),-41.144735,174.842685
11103,Kenepuru Drive at Bowland,-41.147952,174.840296
11101,Kenepuru Drive at Ambulance Drive (near 55),-41.148719,174.838506
11099,Kenepuru Drive at Carters,-41.148868,174.835364
11096,SDA School - Raiha Street,-41.148798,174.832407
11131,Kenepuru Hospital - Ambulance Drive,-41.147170,174.833995
11095,SDA School - Raiha Street (opposite),-41.148539,174.832865
11097,Kenepuru Drive at Rahia Street (Master Trade),-41.149942,174.832963
11085,Main Road Tawa (near 330),-41.157179,174.829291
11067,Main Road Tawa at McLellan St (near 292),-41.161515,174.827885
11040,Main Road Tawa (near 288),-41.165051,174.827018
11038,Tawa Mall - Main Road (Unichem),-41.169671,174.825357
10995,Main Road Tawa at Elena Place (near 132),-41.172749,174.824894
10957,Main Road Tawa at Redwood Ave (near 76),-41.177592,174.825624
10954,Redwood Village - Main Road,-41.179337,174.825231
10920,Main Road Tawa at Dressmart,-41.183429,174.825022
10880,Willowbank Road (near 21),-41.188487,174.828715
22946,Middleton Road at Richmond Hill Rd (opposite),-41.192306,174.827569
10860,Middleton Road (opposite 395),-41.195787,174.824422
23119,Middleton Road (opposite 375),-41.198796,174.820939
10783,Middleton Road at Westchester Drive,-41.204160,174.816627
10713,Middleton Road at Glenside Road (Fletcher),-41.206053,174.811920
10712,Middleton Road at Glenside Road (Twiglands),-41.206088,174.811397
10782,Middleton Road (near 279),-41.203873,174.816536
23120,Middleton Road (near 375),-41.198570,174.820408
10859,Middleton Road (near 409),-41.195509,174.823794
10878,Middleton Road at Richmond Hill Road,-41.192394,174.827094
10879,Willowbank Road (near 10),-41.188567,174.828216
11247,Lyttelton Avenue - Countdown,-41.133769,174.840723
11349,Warspite Avenue (near 444),-41.122110,174.872928
11352,Warspite Avenue at Conclusion St (near 394),-41.121960,174.877747
11307,Warspite Avenue at Omapere St (near 364),-41.123265,174.881108
11305,Warspite Avenue at Penguin Gr (near 326),-41.125406,174.881276
11257,Waitangirua Mall - Warspite Avenue (opposite),-41.129010,174.880652
11255,Warspite Avenue (near 178),-41.132538,174.880275
11209,Warspite Avenue (near 134),-41.135059,174.879215
11206,Warspite Avenue at Driver Cres (near 118),-41.135701,174.876839
11200,Warspite Avenue (near 96),-41.136491,174.874205
11199,Warspite Avenue at Flora St (near 74),-41.137617,174.871997
11195,Warspite Avenue at Castor Cres (near 50),-41.139377,174.869580
11150,Cannons Creek Shops - Warspite Avenue,-41.141148,174.865842
11143,Mungavin Avenue at Bedford St (near 200),-41.141233,174.863354
11140,Windley School - Mungavin Avenue,-41.140596,174.859833
11138,Mungavin Avenue at Sievers Gr (near 130),-41.142199,174.858782
11135,Trust Porirua Park - Mungavin Avenue,-41.143201,174.856380
11133,Mungavin Avenue (near 66),-41.141215,174.854954
11184,Mungavin Avenue at Gear Terrace (near 40),-41.140176,174.852923
11180,Mungavin Park - Mungavin Avenue (opposite),-41.139461,174.850866
11173,North City Plaza - Walton Leigh Avenue,-41.137540,174.841460
22497,Viard College (school stop),-41.140202,174.839973
22488,Gear Terrace at Bromley View,-41.141451,174.853721
22489,Gear Terrace (near 59),-41.144020,174.855306
22490,Gear Terrace (near 115),-41.146187,174.854950
22491,Rose Street (near 14),-41.145614,174.851931
22496,Ernest Street at Arawhata Street,-41.142693,174.850420
22503,Awatea Street (near 53),-41.143602,174.848182
22504,Apple Terrace (near 36),-41.145933,174.846078
22578,Ribbonwood Terrace (near 1),-41.148896,174.846054
22502,Ranui Heights - 15 Apple Terrace,-41.147482,174.844930
22505,Awatea Street (near 72),-41.145338,174.846085
22506,Awatea Street (opposite 41),-41.141896,174.847336
22507,Awatea Street (Near 8),-41.138846,174.847107
11179,Champion Street at Mepham Place (opposite Shell),-41.137417,174.847461
11183,Champion Street (opposite 38),-41.135003,174.850848
11248,Champion Street at Windley Street,-41.134302,174.854665
11187,Champion Street at Cornwall Crescent (near 105),-41.134961,174.857959
11188,Champion Street at Hereford Street (near 129),-41.135189,174.860610
11190,Champion Street (near 157),-41.137522,174.862237
11191,Champion Street at Gloucester St (near 179),-41.138904,174.863669
22499,Champion Street (near 205),-41.140323,174.864496
22500,Hampshire Street at Mungavin Ave (near 3),-41.141059,174.862432
22522,Hampshire Street (near 27),-41.143900,174.861106
11141,Sievers Grove (near 216),-41.145673,174.861739
11108,Sievers Grove (near 174),-41.148814,174.862412
23046,Swansea Steet (near 16),-41.148913,174.860734
11104,Sievers Grove (near 97),-41.148492,174.860031
11105,Sievers Grove (near 151),-41.150643,174.861272
11107,Sievers Grove (near 177),-41.148696,174.861920
11106,Sievers Grove at Sievers Reserve,-41.146250,174.861148
11144,Hampshire Street at Bedford Street,-41.143670,174.863613
11111,Bedford Street at Durham Street (near 73),-41.145502,174.863963
11110,Bedford Street (near 103),-41.146480,174.865873
11152,Bedford Street at Leicester Street (near 151),-41.145660,174.867565
11153,Bedford Street (near 187),-41.143763,174.867369
11148,Cannons Creek Shops - Bedford Street (near 225),-41.142034,174.864556
11146,Champion Street (near 208),-41.140600,174.864063
11192,Champion Street at Gloucester St (near 178),-41.139191,174.863225
11189,Champion Street at Hereford Street (near 138),-41.136369,174.861120
11186,Champion Street at Cornwall Crescent (near 104),-41.135347,174.858065
11249,Champion Street at Windley Street (near 70),-41.134711,174.854438
11181,Champion Street (near 38),-41.135332,174.851096
11178,Champion Street at Mepham Place (Shell),-41.137617,174.847883
22521,Calliope Crescent (near 1),-41.137652,174.868721
11197,Calliope Crescent at Fawn Street,-41.136179,174.869561
22520,Castor Crescent at Calliope Crescent (near 59),-41.134586,174.868408
11250,Castor Crescent (near 85),-41.132742,174.869941
11252,Castor Crescent (near 125),-41.132092,174.873353
11203,Castor Crescent at Niger Street (near 165),-41.134281,174.875548
11205,Driver Crescent (near 140),-41.136809,174.876846
11208,Driver Crescent (near 94),-41.139874,174.877219
11158,Driver Crescent - Porirua College & Maraeroa Sch,-41.141292,174.873090
11156,Driver Crescent (near 14),-41.141762,174.868540
11499,Whitby - The Crows Nest,-41.106661,174.894592
11500,Ayton Drive (near 78),-41.109958,174.895139
23142,Ayton Drive at The Yardarm (near 56),-41.111613,174.894198
11427,Ayton Drive (opposite 31),-41.110605,174.891918
11498,Spinnaker Drive at Ayton Drive (near 46),-41.108290,174.889709
11495,Spinnaker Drive at Leeward Drive (near 26),-41.106299,174.888652
11494,Leeward Drive at Bosun Terrace (near 25),-41.106740,174.886461
11492,Leeward Drive (near 53),-41.107470,174.884243
11490,Leeward Drive at Mercury Way (near 71),-41.108782,174.883316
11419,Leeward Drive at Venus Place (near 109),-41.112876,174.884135
11416,Spinnaker Drive at Hicks Close,-41.114311,174.883366
11413,Postgate School - Postgate Drive,-41.112392,174.881751
11488,Postgate Drive at Browns Bay Park (opposite),-41.107069,174.880612
11533,Oak Avenue (opposite 10),-41.103969,174.878523
11486,Kahu Road at Kenef Road (opposite 139),-41.107467,174.879408
22942,Kahu Road (near 132),-41.108479,174.878651
23091,Kahu Road (near 96),-41.107167,174.876840
11483,Kahu Road (near 68),-41.107963,174.874921
11481,Tirowhanga Road (near 17),-41.109866,174.872546
11410,Lauderdale Road (near 12),-41.110713,174.870902
11408,Eskdale Road at Moray Place (near 48),-41.111536,174.867865
11478,Eskdale Road at Forth Place (near 16),-41.110524,174.865824
11407,Tweed Road at Papakowhai Dairy,-41.112912,174.866320
23092,Tweed Road at Ness Grove (near 41),-41.115103,174.863976
11404,Tweed Road at Beauly Grove (near 71),-41.116509,174.862801
11340,RNZ Police College - Papakowhai Road,-41.120755,174.858096
11244,Porirua Library - Norrie Street (opposite),-41.132257,174.840026
11176,Lyttelton Ave (opposite New World),-41.136280,174.842533
23044,Porirua Station - Stop B,-41.137150,174.843319
22517,Aotea College (School stop),-41.124207,174.855156
11243,Porirua Library - Norrie Street,-41.132176,174.839511
11245,Porirua - Pak n Save,-41.131634,174.840723
11418,Leeward Drive at Ensign Lane (near 100),-41.112074,174.883040
11489,Leeward Drive at Mercury Way,-41.109212,174.882911
11491,Leeward Drive (near 46),-41.107206,174.883855
11493,Leeward Drive at Bosun Terrace (near 22),-41.106673,174.886126
11496,Spinnaker Drive at Leeward Drive (near 17),-41.106129,174.889135
23090,Ayton Drive (near 5),-41.108563,174.890634
22768,Ayton Drive (near 33),-41.110248,174.892277
23143,Ayton Drive at The Yardarm (near 51),-41.111208,174.894175
22769,Ayton Drive (near 69),-41.109994,174.894604
23151,Whitby - Navigation Drive,-41.110368,174.911264
23152,Navigation Drive (opposite 48),-41.112627,174.908661
23153,Samwell Drive (opposite 53),-41.112104,174.907015
11502,Joseph Banks Drive (near 34),-41.108595,174.905723
11434,James Cook Drive at Endeavour Park,-41.110345,174.902796
11431,James Cook Drive (near 35),-41.113733,174.901678
11364,James Cook Drive at Discovery Drive (Park),-41.115908,174.901943
11362,Discovery Drive (opposite 111),-41.116250,174.899738
11429,Discovery Drive at The Haven,-41.115534,174.897859
23101,Adventure Park (Bowling Club),-41.115969,174.894942
23149,Whitby Village (opposite),-41.117735,174.894338
11360,Whitby Lakes (Upper Lake),-41.119193,174.892212
11357,Discovery Drive at Mariners Way (near 78),-41.116286,174.889866
23102,Discovery Drive at The Sounding (near 44),-41.113786,174.887960
11423,Discovery Drive at Spinnaker Drive (near 4),-41.111685,174.888662
11421,Spinnaker Drive at Spinnaker Walkway (near 99),-41.112643,174.887368
11479,Paremata Station (bus stop),-41.105984,174.866982
23105,Paremata Road (near 79),-41.102980,174.878436
23288,Discovery Drive (near 27),-41.112987,174.888914
11415,Omapere Street at Postgate Drive (near 108),-41.114004,174.882309
11353,Omapere Street (near 82),-41.116782,174.881007
11355,Omapere Street at Adventure Drive,-41.121233,174.882003
11348,Warspite Avenue (near 431),-41.122284,174.872158
11303,Whitford Brown Ave at Aotea Lodge,-41.122675,174.856864
11345,Warspite Avenue (near 488),-41.120638,174.869241
11356,Omapere Street at Adventure Drive (near 5),-41.121330,174.881565
11354,Omapere Street (near 51),-41.116953,174.880428
11412,Omapere Street at Postgate Drive (BP Station),-41.113703,174.882027
11523,Titahi Bay - Richard Street,-41.102525,174.836663
11525,Thornley Street at Dimock Street,-41.099971,174.839248
11553,Dimock Street (near 146),-41.098888,174.842766
11530,Dimock Street (near 100),-41.101160,174.845437
11527,Dimock Street (near 74),-41.104326,174.845132
23126,Downes Street,-41.105359,174.845351
11472,Mapplebeck Street at Downes Road (near 1),-41.105388,174.846305
11473,Gloaming Hill - Maplebeck Street (near 25),-41.106865,174.848620
11475,Gloaming Hill Road (near 78),-41.109086,174.850504
11403,Gloaming Hill Road (near 34),-41.111092,174.847869
11401,Gloaming Hill Road at Onepoto Road,-41.113614,174.847844
11399,Onepoto Park - Onepoto Road (opposite),-41.113789,174.844252
11339,Titahi Bay Road at Whanga Cres Walkway (opposite,-41.119334,174.839381
11298,Whitireia Polytechnic - Te Hiko St Medical Centr,-41.124669,174.836337
11296,Takapuwahia Drive at Te Hiko Street (near 55),-41.124611,174.832083
11293,Takapuwahia Drive at Rangituhi Cres (near 17),-41.126069,174.829836
11294,Takapuwahia Drive at Kotuku Street (near 1),-41.127524,174.830139
11233,Kotuku Street (near 50),-41.129687,174.828340
11235,Kotuku Street (near 16),-41.132519,174.829193
11238,Prosser Street (near 22),-41.133296,174.833026
11242,Porirua Mega Centre - Parumoana Street,-41.130223,174.838826
22524,Mana College (school stop),-41.128106,174.832632
22525,Heriot Drive,-41.133552,174.836226
11241,Porirua Mega Centre - Semple Street,-41.129984,174.837449
11398,Onepoto Park - Onepoto Road,-41.113328,174.844335
11400,Onepoto Road - Indoor Bowls Centre,-41.113367,174.845848
11402,Gloaming Hill Road (near 31),-41.111199,174.847384
11476,Gloaming Hill Road (near 83),-41.108876,174.850165
11474,Gloaming Hill - Gloaming Hill Road (near 103),-41.107261,174.848596
11471,Mapplebeck Street at Downes Road,-41.105565,174.845976
11470,Downes Street at Dimock Street (near 4),-41.105992,174.844595
11524,John Street (near 6),-41.101478,174.837361
11380,Titahi Bay - Pikarere Street (near 132),-41.111465,174.823204
11383,Pikarere Street (near 100),-41.111617,174.826733
11385,Pikarere Street at Rakihau Place (near 76),-41.112848,174.828053
11386,Hiwi Street (near 22),-41.113459,174.829869
11388,Hiwi Street at Pikarere Street (near 4),-41.113915,174.830632
11390,Pikarere Street (near 2),-41.113430,174.832809
11458,Tireti Road (near 54),-41.109716,174.831873
11461,Tireti Road (near 42),-41.108679,174.834202
11462,Titahi Bay Library - Tireti Road (opposite),-41.108036,174.835613
11464,Tireti Road at Main Road,-41.105867,174.837744
11466,Main Road at Whitehouse Crescent (near 47),-41.107142,174.839721
11469,Main Road at Kura Street (near 79),-41.110111,174.841625
11397,Titahi Bay School - Kura Street,-41.111567,174.838415
11299,Whitireia Polytechnic - Titahi Bay Road,-41.125312,174.837284
22945,Titahi Bay Road at Semple Street,-41.129136,174.836377
11394,Te Pene Avenue at Piko Street (near 130),-41.116634,174.838103
11392,Te Pene Avenue at Te Puke Street (near 86),-41.113151,174.837375
11395,Titahi Bay School - Kura Street (opposite),-41.111134,174.838474
11467,Main Road at Whitehouse Crescent (near 64),-41.108095,174.839783
11465,Main Road at Tireti Road (near 32),-41.106117,174.838442
11460,Tireti Road (near 45),-41.109137,174.834334
11459,Tireti Road (near 59),-41.109738,174.832791
11389,View Road (near 19),-41.111468,174.832172
11391,Pikarere Street (near 3),-41.113675,174.833305
11387,Pikarere Street (near 49),-41.112359,174.829957
11384,Pikarere Street at Rakihau Place (near 73),-41.113056,174.827440
11382,Pikarere Street (near 91),-41.111988,174.826589
11381,Pikarere Street (near 117),-41.111656,174.824817
11379,Titahi Bay - Pikarere Street,-41.111851,174.823298
11239,Elsdon Park - Titahi Bay Road,-41.129091,174.835828
10345,Coast Road (near 53),-41.280459,174.951543
10344,Parenga Street at Ngaturi Grove (near 17),-41.285934,174.950021
10343,Wood Street at Parenga Street (near 104),-41.283503,174.949949
10368,Wood Street (near 56),-41.279931,174.949175
10369,Wood Street at Faulke Avenue (near 10),-41.275837,174.949508
10393,Wainuiomata Village - Main Road,-41.273187,174.953871
10391,Main Road at Stanley Street,-41.268944,174.952312
10407,Main Road at Short Street (near 64),-41.267018,174.950632
10405,Main Road at Bledisloe Crescent,-41.265001,174.949021
10452,Frederick Wise Park - Parkway,-41.256182,174.946421
10449,Wainuiomata High School - Parkway,-41.251556,174.936510
10445,Parkway at Konini Street (near 22),-41.253056,174.931935
10424,Wainuiomata Shopping Centre (BP stop),-41.262506,174.945796
10417,Wainuiomata Road at The Strand (near 61),-41.260885,174.940962
10415,Wainuiomata Road at Davis Grove (near 109),-41.259325,174.936189
10446,Wainuiomata Road at Maire Street (near 159),-41.256630,174.932004
10442,Wainuiomata Road at Parkway (near 189),-41.254790,174.929456
10541,Gracefield Science Campus (opposite),-41.235672,174.917360
10536,Parkside Road at Bell Road,-41.234411,174.914054
10535,Hutt Park Road (Exide),-41.239335,174.913695
10516,Hutt Park Road (near 155),-41.240561,174.915234
10515,Gracefield Road (near 198),-41.243927,174.915416
10488,Gracefield Road (ECL),-41.246299,174.911391
10512,"Seaview Road, Mobil Terminal",-41.245547,174.909472
10511,Seaview Road at Barnes Street (near 58),-41.243474,174.909042
10510,"Seaview Road, Opposite Caltex Terminal",-41.241951,174.908557
10531,"Seaview Road, Placemakers (opposite)",-41.239470,174.907686
10528,Seaview Road at Parkside Road (near 36),-41.237592,174.906307
22748,Hutt Park - Seaview Road,-41.234536,174.904322
10557,Waione Street (near 308),-41.232330,174.893270
10552,Jessie Street at The Esplanade (near 77),-41.230906,174.888946
10554,Jessie Street at Jackson Street,-41.229296,174.889902
10551,Jackson Street at Patrick Street,-41.228702,174.888740
10590,Jackson Street at Aurora Street,-41.227659,174.885334
10383,Mulgrave Street - Old St Paul's (Tour Bus Stop),-41.276351,174.779957
10591,Jackson Street at Aurora Street (near 355),-41.227383,174.885695
10594,Jackson Street at Patrick Street (near 389),-41.228141,174.888366
10555,Jessie Street at Jackson Street (near 26),-41.229378,174.890393
10553,Jessie Street at The Esplanade (near 2),-41.231114,174.889405
10558,Waione Street,-41.231924,174.893294
10559,Hutt Park Roundabout - Waione Street,-41.233410,174.902678
22770,Hutt Park - Seaview Road (near 1),-41.235230,174.905368
10533,Parkside Road at Hutt Park Road,-41.236637,174.907437
10537,Parkside Road at Bell Road (park),-41.234108,174.913866
10538,Bell Road South (near 20),-41.235140,174.915745
10542,Gracefield Science Campus,-41.235335,174.917040
10443,Parkway at Totara Street,-41.253832,174.930240
10447,Parkway at Mohaka Street,-41.251549,174.933168
10450,Wainuiomata High School - Parkway (opposite),-41.251260,174.936991
10451,Frederick Wise Park - Parkway (opposite),-41.255704,174.946466
10455,Wellington Road at Parkway (near 12),-41.254897,174.946741
10454,Wellington Road at Devon Street (near 53),-41.252141,174.946218
10496,Wellington Road at Dover Road (near 83),-41.249677,174.944892
10494,Wellington Road at Dublin Street (near 127),-41.246930,174.943284
10518,Wellington Road at Kent Street (near 171),-41.244281,174.943874
10519,Wellington Road at Norfolk Street (near 203),-41.242446,174.944309
10524,Norfolk Street (near 39),-41.242331,174.948423
10527,Wise Street at Pencarrow Crescent (near 124),-41.243663,174.950145
10499,Wise Street at Russell Road (near 78),-41.247903,174.950807
10462,Wise Street at Derwent Street (near 30),-41.251416,174.951305
10464,Wise Street at Thirlmere Street,-41.252806,174.951644
10461,Nelson Crescent at Wise Street (near 26),-41.254988,174.951518
10457,Nelson Crescent at Heath Street (near 6),-41.255825,174.949394
10200,Eastbourne Terminus,-41.307417,174.884556
10252,Muritai Road at Tawa Street (near 446),-41.305198,174.888112
10253,Muritai Road at Nikau Street (near 416),-41.303748,174.890340
10255,Muritai Road at Kowhai Street (near 378),-41.302043,174.892130
10258,Muritai Road at Konini Street (near 332),-41.299801,174.894287
10294,Muritai Road at Hinau Street (near 314),-41.298533,174.895254
10296,Muritai Road at Ngaio Street (near 272),-41.296952,174.896152
10299,Muritai Road at Titoki Street (near 248),-41.294539,174.895521
10322,Muritai Road at Makaro Gardens,-41.292011,174.897013
10323,Eastbourne Village - Muritai Road,-41.290653,174.897965
10325,Muritai Road at Houhere Terrace (near 108),-41.288480,174.900338
10338,Muritai Road at Marine Parade (near 5),-41.286824,174.901365
10340,Days Bay - Moana Road,-41.282400,174.905811
10366,Days Bay - Marine Drive,-41.280614,174.906523
10365,Days Bay - Ferry Road (opposite),-41.277716,174.904756
10362,Sunshine Bay,-41.275813,174.904391
10389,Mahina Bay,-41.270056,174.907782
10400,Mahina Bay - Rangiuru Road (opposite),-41.267339,174.907023
10402,York Bay,-41.263684,174.909687
10441,Lowry Bay,-41.257484,174.912049
10439,Point Howard (Sorrento Bay),-41.253215,174.904932
10484,Seaview Marina - Seaview Road,-41.249565,174.907786
23210,Fitzherbert Street at The Esplanade,-41.226840,174.873667
10321,Muritai School - Oroua Street,-41.291577,174.896535
10561,Randwick Road at Tirangi Road (near 27),-41.231350,174.904182
10596,Randwick Road at Moera Shops,-41.227192,174.905040
10595,Randwick Road at Moera Library,-41.225806,174.905513
10629,Ludlam Crescent at Wai-iti Crescent (near 41),-41.220611,174.907069
10627,Woburn Road at Hutt Recreation Ground (opposite),-41.217353,174.904184
10674,Hutt Valley High School - Woburn Road,-41.215728,174.902241
10487,Gracefield Road (Air Liquide),-41.246285,174.910615
10513,Gracefield Road (near 155),-41.243992,174.914725
23109,Gracefield Road at Hutt Park Road,-41.241330,174.915591
10540,Gracefield Road (Mainfreight),-41.238691,174.916696
10539,Gracefield Road (near 101),-41.236548,174.916132
10532,Parkside Road at Hutt Park Road (Telstra),-41.237246,174.908767
10543,Gracefield Road (near 116),-41.238373,174.917414
23110,Gracefield Road at Tunnel Grove,-41.240752,174.916242
11727,Stokes Valley Terminus - Rakau Grove,-41.193375,174.984146
10917,Stokes Valley Road (near 482),-41.191019,174.982907
10918,Stokes Valley Road at Kamahi Street (opposite 43,-41.187790,174.982607
10952,Stokes Valley Road at Manuka Street (near 370),-41.183597,174.982386
10950,George Street at Stokes Valley Road (near 410),-41.182846,174.982054
10947,George Street at Chittick St (near 342),-41.180543,174.979267
10951,Stokes Valley Road at Chittick Street (near 302),-41.179443,174.981964
10984,Stokes Valley Road at Milton Street (near 280),-41.178193,174.981843
22852,Stokes Valley Road at Delaney Park (opposite 236,-41.176213,174.981759
10985,Stokes Valley Shops (Stokes Valley Rd),-41.173778,174.981913
11025,Hawthorn Crescent at Stokes Valley Road (near 3),-41.172064,174.983137
11030,Hawthorn Crescent at Glen Road (near 25),-41.171383,174.985548
11028,Glen Road at Stokes Valley Road,-41.169220,174.984041
11057,Stokes Valley Road (near 78),-41.166336,174.984193
11059,Stokes Valley Road at George Street (near 52),-41.164333,174.984335
11069,Stokes Valley Entrance - Stop B,-41.161309,174.982147
11029,Glen Road at Takanini Grove,-41.169007,174.984428
11031,Hawthorn Crescent at Glen Road (near 28),-41.171737,174.985928
11027,Hawthorn Crescent at Stokes Valley Road (near 4),-41.172533,174.983091
11022,Stokes Valley Shops (Bowers St),-41.173519,174.981261
10982,Stokes Valley Shops (George St),-41.173921,174.979915
10983,Stokes Valley Shops (Evans St),-41.174537,174.981244
10948,George Street at Chittick St (near 333),-41.180514,174.979897
10949,George Street at Stokes Valley Road,-41.182434,174.981946
10916,Stokes Valley Road (near 479),-41.190837,174.983533
22805,Upper Hutt Station - Stop A,-41.126013,175.070441
11270,Trentham School - Fergusson Drive (opposite),-41.129852,175.046509
11163,Fergusson Drive at Barton Rd (opposite),-41.139189,175.028331
11112,Silverstream Station - Fergusson Drive,-41.146826,175.011859
10974,"Taita Station - High Street, Stop A",-41.179710,174.960990
10823,High Street at Park Avenue,-41.198265,174.936904
10814,Hutt Hospital - High Street,-41.203524,174.924500
10083,Rongotai College - Coutts Street (near 161),-41.321232,174.801479
10086,Coutts Street (near 203),-41.323033,174.803237
10057,Airport Retail Park - Tirangi Road,-41.326252,174.802393
11737,Stewart Duff Drive (Freight Dr),-41.335441,174.809743
10060,Wellington Airport,-41.329396,174.812157
11738,Stewart Duff Drive,-41.335567,174.809758
10056,Airport Retail Park - Tirangi Road (opposite),-41.326518,174.802090
10085,Coutts Street (near 214),-41.323072,174.803023
10084,Rongotai College - Coutts Street (near 186),-41.321846,174.801950
11070,Stokes Valley Entrance - Stop C,-41.161042,174.981913
11577,Plateau Road at Te Marua Store,-41.094013,175.129841
11539,Topaz Street (near 16),-41.096340,175.111448
11573,Gemstone Drive at Jasper Grove,-41.093310,175.107208
11564,Gemstone Drive at Beryl Grove (near 44),-41.093099,175.103487
11561,"Birchville School, Gemstone Drive",-41.092127,175.099932
11557,Akatarawa Rd - Birchville Picnic Area (opposite),-41.091767,175.098468
11536,Akatarawa Road - Akatarawa Store (near 118),-41.095040,175.095762
11535,Akatarawa Road - Harcourt Park (opposite),-41.098983,175.094898
11515,Akatarawa Road - Brown Owl Shops (near 26),-41.102982,175.096930
11516,Fergusson Drive at Vista Crescent (near 1324),-41.105681,175.098587
11452,Fergusson Dr at Rimutaka Sports Bar (near 1242),-41.110001,175.097795
11439,Totara Park Shops - California Drive,-41.110595,175.081820
11442,California Drive at Kentucky Street,-41.110068,175.084578
11445,California Drive at Brightwater Cres,-41.109556,175.087504
11449,California Drive at Baltimore Cres,-41.109074,175.089799
11448,California Drive at Delaware Grove,-41.107105,175.089594
11513,California Park (near 139),-41.106108,175.086895
11510,California Drive at Tacoma Drive,-41.106620,175.084494
22114,Totara Park - Tulsa Park,-41.108146,175.080266
11514,Akatarawa Road - Brown Owl Shops,-41.103189,175.096448
11534,Akatarawa Road - Harcourt Park,-41.099165,175.094333
11554,Akatarawa Road - Akatarawa Store (near 115),-41.094954,175.095069
11555,Akatarawa Rd - Birchville Picnic Area,-41.091719,175.097633
11560,"Birchville School, Gemstone Drive (opposite)",-41.091789,175.100231
11563,Gemstone Drive at Crystal Grove (near 45),-41.092681,175.103688
11572,Gemstone Drive at Jasper Grove (opposite),-41.092915,175.107148
11538,Emerald Hill Terminus - Gemstone Drive,-41.094876,175.110771
11540,Topaz Street (opposite 16),-41.096226,175.111790
11576,Plateau Road at Te Marua Store (opposite),-41.093766,175.130059
11519,Norana Road at Mt Marua Drive (near 126),-41.102787,175.107141
11522,Norana Road at Gentian Street (near 112),-41.104362,175.108239
11517,Norana Road at Timberlea Park,-41.106255,175.106167
11457,Norana Road at Aniseed Grove (near 64),-41.107386,175.103893
11454,Moeraki Road at Norana Road (near 36),-41.110655,175.100448
11377,Mangaroa Hill Road (near 4),-41.113014,175.095021
11376,Fergusson Drive at Cruikshank Rd (near 1150),-41.115659,175.091710
11374,Fergusson Drive at Hutt Gables (near 1094),-41.117288,175.087795
11337,Fergusson Drive at Oderings Nursery,-41.118938,175.084703
11332,Fergusson Drive at Kashmir Ave (near 1016),-41.121122,175.080972
