stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_short_name
100811,southbound Shelbourne FS Pear (Stop ID: 100811),48.45823,-123.333107,0,,Shelbourne at Pear
100812,westbound Gorge Rd W NS Rockwell (Stop ID: 100812),48.452451,-123.417799,0,,Gorge at Rockwell
100813,southbound Cedar Hill FS Church (Stop ID: 100813),48.460215,-123.338297,0,,Cedar Hill at Church
100814,northbound Beach FS Dalhousie (Stop ID: 100814),48.434394,-123.305028,0,,Beach at Dalhousie
100815,eastbound Estevan FS Dunlevy (Stop ID: 100815),48.437175,-123.306885,0,,Estevan at Dunlevy
100816,northbound Cedar Hill NS Church (Stop ID: 100816),48.460164,-123.338116,0,,Cedar Hill at Church
100817,westbound Trans-Canada NS McKenzie (Stop ID: 100817),48.459561,-123.403177,0,,Trans-Canada at McKenzie
100819,northbound Admirals NS Seenupin (Stop ID: 100819),48.444416,-123.427954,0,,Admirals at Seenupin
100820,southbound Richmond NS Cedar (Stop ID: 100820),48.456076,-123.328239,0,,Richmond at Cedar
100821,westbound Estevan NS Dunlevy (Stop ID: 100821),48.43731,-123.306966,0,,Estevan at Dunlevy
100822,northbound Richmond FS Cedar (Stop ID: 100822),48.456276,-123.328189,0,,Richmond at Cedar
100823,southbound Admirals FS Thomas (Stop ID: 100823),48.443657,-123.428535,0,,Admirals at Thomas
100824,westbound Nottingham FS Burdick (Stop ID: 100824),48.44209,-123.310278,0,,Nottingham at Burdick
100825,eastbound Trans-Canada FS McKenzie (Stop ID: 100825),48.459315,-123.40379,0,,Trans-Canada at McKenzie
100826,westbound Foul Bay NS University (Stop ID: 100826),48.449672,-123.317938,0,,Foul Bay at University
100827,eastbound Foul Bay FS University (Stop ID: 100827),48.449558,-123.318018,0,,Foul Bay at University
100828,southbound Quadra NS Hulford (Stop ID: 100828),48.465688,-123.361184,0,,Quadra at Hulford
100829,northbound Shelbourne FS Pear (Stop ID: 100829),48.458814,-123.332833,0,,Shelbourne at Pear
100830,northbound Admirals FS Cemetery (Stop ID: 100830),48.447103,-123.426339,0,,Admirals at Cemetery
100831,southbound Saanich FS Greenridge (Stop ID: 100831),48.466168,-123.36874,0,,Saanich at Greenridge
100832,westbound Cowper NS Admirals (Stop ID: 100832),48.456323,-123.413213,0,,Cowper at Admirals
100833,southbound Richmond NS Donnelly (Stop ID: 100833),48.457372,-123.328892,0,,Richmond at Donnelly
100834,southbound Glanford NS Jolly (Stop ID: 100834),48.466266,-123.387898,0,,Glanford at Jolly
100835,southbound Blenkinsop FS Union (Stop ID: 100835),48.464584,-123.350172,0,,Blenkinsop at Union
100836,northbound Saanich FS Greenridge (Stop ID: 100836),48.466467,-123.368925,0,,Saanich at Greenridge
100837,eastbound Admirals NS Cowper (Stop ID: 100837),48.456219,-123.413604,0,,Admirals at Cowper
100838,eastbound Estevan FS Lincoln (Stop ID: 100838),48.436365,-123.304479,0,,Estevan at Lincoln
100839,westbound Carey FS Ralph (Stop ID: 100839),48.464922,-123.388116,0,,Carey at Ralph
100840,northbound McKenzie NS Burnside Rd W (Stop ID: 100840),48.461498,-123.402561,0,,McKenzie at Burnside
100841,westbound Burnside Rd W FS Biscoe (Stop ID: 100841),48.461827,-123.401795,0,,Burnside at Biscoe
100842,eastbound Admirals FS Rockwell (Stop ID: 100842),48.455707,-123.415607,0,,Admirals at Rockwell
100843,eastbound Burnside Rd W NS Biscoe (Stop ID: 100843),48.461619,-123.401673,0,,Burnside at Biscoe
100844,northbound Richmond FS Kingsberry (Stop ID: 100844),48.458124,-123.329106,0,,Richmond at Kingsberry
100845,southbound McKenzie FS Burnside Rd W (Stop ID: 100845),48.46155,-123.402899,0,,McKenzie at Burnside
100846,eastbound Gorge Rd W NS Rockwell (Stop ID: 100846),48.453005,-123.419403,0,,Gorge at Rockwell
100847,westbound Estevan FS Beach (Stop ID: 100847),48.436326,-123.304012,0,,Estevan at Beach
100848,northbound Blenkinsop FS Union (Stop ID: 100848),48.465213,-123.349997,0,,Blenkinsop at Union
100849,westbound Gorge Rd W NS Admirals (Stop ID: 100849),48.453338,-123.420025,0,,Gorge at Admirals
100850,eastbound Uplands FS Dewdney (Stop ID: 100850),48.444321,-123.309487,0,,Uplands at Dewdney
100851,westbound Admirals FS Rockwell (Stop ID: 100851),48.455589,-123.416688,0,,Admirals at Rockwell
100852,eastbound Admirals FS Murray (Stop ID: 100852),48.455022,-123.417734,0,,Admirals at Murray
100853,northbound Quadra FS Reynolds (Stop ID: 100853),48.466811,-123.361896,0,,Quadra at Reynolds
100854,southbound Borden NS Reynolds (Stop ID: 100854),48.466933,-123.360201,0,,Borden at Reynolds
100855,southbound Interurban NS Columbine (Stop ID: 100855),48.464023,-123.397102,0,,Interurban at Columbine
100856,eastbound Craigflower FS Island (Stop ID: 100856),48.450567,-123.423985,0,,Craigflower at Island
100857,westbound Admirals FS Murray (Stop ID: 100857),48.454705,-123.418567,0,,Admirals at Murray
100859,westbound Craigflower NS Island (Stop ID: 100859),48.450793,-123.424157,0,,Craigflower at Island
100860,northbound Interurban FS Columbine (Stop ID: 100860),48.464159,-123.397026,0,,Interurban at Columbine
100861,southbound Richmond FS Poplar (Stop ID: 100861),48.459506,-123.329982,0,,Richmond at Poplar
100862,northbound Cedar Hill NS Cedar Hill Cross (Stop ID: 100862),48.462044,-123.337307,0,,Cedar Hill at Cedar Hill Cross
100863,southbound Cedar Hill FS Cedar Hill Cross (Stop ID: 100863),48.462196,-123.337391,0,,Cedar Hill at Cedar Hill Cross
100864,northbound Henderson FS Dundrum (Stop ID: 100864),48.451301,-123.316035,0,,Henderson at Dundrum
100865,eastbound Carey FS Columbine (Stop ID: 100865),48.465756,-123.39047,0,,Carey at Columbine
100866,northbound Glanford FS Ralph (Stop ID: 100866),48.464856,-123.387311,0,,Glanford at Ralph
100867,southbound Shelbourne FS Cedar Hill Cross (Stop ID: 100867),48.460968,-123.333125,0,,Shelbourne at Cedar Hill Cross
100868,westbound Cedar Hill Cross FS Merriman (Stop ID: 100868),48.464199,-123.342373,0,,Cedar Hill Cross at Merriman
100869,northbound Richmond NS Poplar (Stop ID: 100869),48.45971,-123.329884,0,,Richmond at Poplar
100870,westbound Nottingham NS Dorset (Stop ID: 100870),48.443526,-123.307356,0,,Nottingham at Dorset
100872,southbound Mckenzie Offramp (Stop ID: 100872),48.467413,-123.382127,0,,Mckenzie Offramp
100873,westbound Carey NS Columbine (Stop ID: 100873),48.465921,-123.390492,0,,Carey at Columbine
100874,westbound Cedar Hill Cross NS Synod (Stop ID: 100874),48.463265,-123.338633,0,,Cedar Hill Cross at Synod
100875,northbound Mckenzie Onramp (Stop ID: 100875),48.467774,-123.379012,0,,Mckenzie Onramp
100876,eastbound McKenzie FS Glanford (Stop ID: 100876),48.466918,-123.386813,0,,McKenzie at Glanford
100877,eastbound 660 block McKenzie (Stop ID: 100877),48.467531,-123.382259,0,,660 McKenzie
100879,westbound Cedar Hill Cross FS Epsom (Stop ID: 100879),48.465486,-123.345623,0,,Cedar Hill Cross at Epsom
100880,southbound Blenkinsop NS Downham (Stop ID: 100880),48.466478,-123.349945,0,,Blenkinsop at Downham
100881,southbound Outlook FS Aldersmith (Stop ID: 100881),48.44749,-123.427928,0,,Outlook at Aldersmith
100882,eastbound McKenzie FS Carey (Stop ID: 100882),48.466461,-123.390561,0,,McKenzie at Carey
100883,eastbound McKenzie NS Douglas (Stop ID: 100883),48.468039,-123.379374,0,,McKenzie at Douglas
100884,westbound 700 block McKenzie (Stop ID: 100884),48.467468,-123.384596,0,,700 McKenzie
100885,southbound Quadra NS Greenridge (Stop ID: 100885),48.468432,-123.363493,0,,Quadra at Greenridge
100886,westbound Cedar Hill Cross FS Marjean (Stop ID: 100886),48.466243,-123.347704,0,,Cedar Hill Cross at Marjean
100887,westbound McKenzie FS Glanford (Stop ID: 100887),48.466866,-123.389181,0,,McKenzie at Glanford
100888,northbound Shelbourne FS Cedar Hill Cross (Stop ID: 100888),48.461569,-123.332785,0,,Shelbourne at Cedar Hill Cross
100890,westbound McKenzie NS Douglas (Stop ID: 100890),48.468467,-123.378429,0,,McKenzie at Douglas
100891,southbound Saanich FS McKenzie (Stop ID: 100891),48.468895,-123.371041,0,,Saanich at McKenzie
100892,northbound Saanich NS McKenzie (Stop ID: 100892),48.469063,-123.370882,0,,Saanich at McKenzie
100893,eastbound McKenzie NS Nelthorpe (Stop ID: 100893),48.468841,-123.373544,0,,McKenzie at Nelthorpe
100894,northbound Glanford NS Melba (Stop ID: 100894),48.467633,-123.388072,0,,Glanford at Melba
100895,northbound Quadra FS Greenridge (Stop ID: 100895),48.468738,-123.363412,0,,Quadra at Greenridge
100896,northbound Island NS Shoreline (Stop ID: 100896),48.45177,-123.425565,0,,Island at Shoreline
100897,southbound Henderson NS Kendal (Stop ID: 100897),48.452649,-123.315456,0,,Henderson at Kendal
100898,southbound Shelbourne NS Broadmead (Stop ID: 100898),48.462437,-123.332994,0,,Shelbourne at Broadmead
100899,westbound McKenzie FS Carey (Stop ID: 100899),48.466505,-123.393496,0,,McKenzie at Carey
100900,westbound McKenzie FS Nelthorpe (Stop ID: 100900),48.468913,-123.374232,0,,McKenzie at Nelthorpe
100901,eastbound Cedar Hill Cross FS Palo Alto (Stop ID: 100901),48.460395,-123.327896,0,,Cedar Hill Cross at Palo Alto
100902,southbound Burnside Rd W FS Marigold (Stop ID: 100902),48.463331,-123.404509,0,,Burnside at Marigold
100903,northbound Burnside Rd W NS Marigold (Stop ID: 100903),48.463419,-123.404381,0,,Burnside at Marigold
100905,eastbound McKenzie FS Saanich (Stop ID: 100905),48.469237,-123.370517,0,,McKenzie at Saanich
100906,southbound Carey NS McKenzie (Stop ID: 100906),48.466936,-123.39281,0,,Carey at McKenzie
100907,northbound Carey FS McKenzie (Stop ID: 100907),48.467127,-123.392798,0,,Carey at McKenzie
100909,eastbound Cedar Hill Cross NS Margot (Stop ID: 100909),48.468307,-123.352792,0,,Cedar Hill Cross at Margot
100910,eastbound 120 block Island (Stop ID: 100910),48.452532,-123.428528,0,,120 Island
100911,westbound Cedar Hill Cross FS Iona (Stop ID: 100911),48.460538,-123.326958,0,,Cedar Hill Cross at Iona
100912,northbound Uplands NS Cotswold (Stop ID: 100912),48.44642,-123.307201,0,,Uplands at Cotswold
100913,northbound 3460 block Henderson (Stop ID: 100913),48.453538,-123.314852,0,,3460 Henderson
100914,westbound Nottingham FS Devon (Stop ID: 100914),48.444608,-123.305213,0,,Nottingham at Devon
100915,northbound Douglas NS Blackberry (Stop ID: 100915),48.469403,-123.379273,0,,Douglas at Blackberry
100916,northbound Blenkinsop FS Moorgreen (Stop ID: 100916),48.467927,-123.3499,0,,Blenkinsop at Moorgreen
100918,westbound McKenzie FS Quadra (Stop ID: 100918),48.469949,-123.366008,0,,McKenzie at Quadra
100919,eastbound McKenzie FS Quadra (Stop ID: 100919),48.47,-123.363887,0,,McKenzie at Quadra
100920,eastbound Burnside Rd W FS Grange (Stop ID: 100920),48.463065,-123.409744,0,,Burnside at Grange
100921,southbound Borden FS McKenzie (Stop ID: 100921),48.469362,-123.360957,0,,Borden at McKenzie
100922,northbound Cedar Hill FS Mortimer (Stop ID: 100922),48.465203,-123.33613,0,,Cedar Hill at Mortimer
100923,westbound Quadra FS McKenzie (Stop ID: 100923),48.470448,-123.365039,0,,Quadra at McKenzie
100924,southbound Interurban FS Marigold (Stop ID: 100924),48.466397,-123.401255,0,,Interurban at Marigold
100925,eastbound Quadra NS McKenzie (Stop ID: 100925),48.470475,-123.36546,0,,Quadra at McKenzie
100926,eastbound McKenzie FS Borden (Stop ID: 100926),48.470406,-123.360708,0,,McKenzie at Borden
100927,westbound McKenzie FS Borden (Stop ID: 100927),48.47039,-123.362146,0,,McKenzie at Borden
100928,westbound Burnside Rd W FS Grange (Stop ID: 100928),48.463113,-123.410589,0,,Burnside at Grange
100929,eastbound Cedar Hill Cross FS Astra (Stop ID: 100929),48.470274,-123.356734,0,,Cedar Hill Cross at Astra
100931,southbound Shelbourne FS Mortimer (Stop ID: 100931),48.46465,-123.332946,0,,Shelbourne at Mortimer
100932,southbound Henderson NS Avondale (Stop ID: 100932),48.455285,-123.314399,0,,Henderson at Avondale
100933,northbound Shelbourne NS Mortimer (Stop ID: 100933),48.464744,-123.332697,0,,Shelbourne at Mortimer
100934,northbound Carey NS Kenneth (Stop ID: 100934),48.468709,-123.394557,0,,Carey at Kenneth
100935,southbound Carey FS Kenneth (Stop ID: 100935),48.468691,-123.394714,0,,Carey at Kenneth
100936,eastbound Cotswold FS Weald (Stop ID: 100936),48.446893,-123.304393,0,,Cotswold at Weald
100937,northbound Henderson FS Avondale (Stop ID: 100937),48.455451,-123.314248,0,,Henderson at Avondale
100938,northbound Interurban FS Marigold (Stop ID: 100938),48.467073,-123.401639,0,,Interurban at Marigold
100939,westbound 130 block Island (Stop ID: 100939),48.452686,-123.42886,0,,130 Island
100940,northbound Glanford FS Kenneth (Stop ID: 100940),48.470054,-123.388792,0,,Glanford at Kenneth
100942,westbound Cedar Hill Cross NS Mayfair (Stop ID: 100942),48.460633,-123.322069,0,,Cedar Hill Cross at Mayfair
100943,westbound Douglas NS Sanctuary (Stop ID: 100943),48.471073,-123.380987,0,,Douglas at Sanctuary
100944,eastbound Cedar Hill Cross NS Gordon Head (Stop ID: 100944),48.460436,-123.321686,0,,Cedar Hill Cross at Gordon Head
100945,southbound Glanford FS OConnell (Stop ID: 100945),48.470223,-123.389005,0,,Glanford at OConnell
100947,westbound Lansdowne FS Ripon (Stop ID: 100947),48.444372,-123.301174,0,,Lansdowne at Ripon
100948,southbound Cedar Hill FS Garnet (Stop ID: 100948),48.466655,-123.335913,0,,Cedar Hill at Garnet
100949,westbound Burnside Rd W NS Heritage (Stop ID: 100949),48.463567,-123.412531,0,,Burnside at Heritage
100950,southbound Henderson FS Frederick Norris (Stop ID: 100950),48.45778,-123.315851,0,,Henderson at Frederick Norris
100951,northbound Henderson NS Frederick Norris (Stop ID: 100951),48.457904,-123.315678,0,,Henderson at Frederick Norris
100953,eastbound McKenzie FS Century (Stop ID: 100953),48.471431,-123.354329,0,,McKenzie at Century
100955,westbound McKenzie NS Century (Stop ID: 100955),48.471527,-123.354823,0,,McKenzie at Century
100956,eastbound 2000 block Cedar Hill Cross (Stop ID: 100956),48.459473,-123.317913,0,,2000 Cedar Hill Cross
100957,eastbound McKenzie FS Oakwinds (Stop ID: 100957),48.468576,-123.339356,0,,McKenzie at Oakwinds
100958,northbound Carey FS Norwood (Stop ID: 100958),48.469743,-123.395687,0,,Carey at Norwood
100959,westbound McKenzie FS Oakwinds (Stop ID: 100959),48.468749,-123.340219,0,,McKenzie at Oakwinds
100960,westbound 2010 block Cedar Hill Cross (Stop ID: 100960),48.459495,-123.317615,0,,2010 Cedar Hill Cross
100961,northbound Blenkinsop FS Lonsdale (Stop ID: 100961),48.471398,-123.350912,0,,Blenkinsop at Lonsdale
100962,eastbound Helmcken NS Burnside Rd W (Stop ID: 100962),48.467989,-123.424835,0,,Helmcken at Burnside
100963,southbound Carey FS Tait (Stop ID: 100963),48.470189,-123.396481,0,,Carey at Tait
100964,southbound McKenzie NS Long Gun (Stop ID: 100964),48.469767,-123.342431,0,,McKenzie at Long Gun
100965,westbound Garnet NS Cedar Hill (Stop ID: 100965),48.467815,-123.334958,0,,Garnet at Cedar Hill
100966,westbound McKenzie FS Blenkinsop (Stop ID: 100966),48.471967,-123.351807,0,,McKenzie at Blenkinsop
100967,eastbound McKenzie FS Blenkinsop (Stop ID: 100967),48.471885,-123.350458,0,,McKenzie at Blenkinsop
100968,northbound 3210 block Midland (Stop ID: 100968),48.447681,-123.301377,0,,3210 Midland
100969,northbound 1420 block McKenzie (Stop ID: 100969),48.470487,-123.342991,0,,1420 McKenzie
100970,northbound Shelbourne NS Garnet (Stop ID: 100970),48.467193,-123.332633,0,,Shelbourne at Garnet
100971,eastbound McKenzie FS Cedar Hill (Stop ID: 100971),48.468548,-123.334826,0,,McKenzie at Cedar Hill
100972,westbound McKenzie FS Shelbourne (Stop ID: 100972),48.468731,-123.333474,0,,McKenzie at Shelbourne
100973,southbound 1410 block McKenzie (Stop ID: 100973),48.470884,-123.343867,0,,1410 McKenzie
100974,southbound Quadra NS Saanich (Stop ID: 100974),48.473309,-123.370331,0,,Quadra at Saanich
100975,eastbound McKenzie FS Braefoot (Stop ID: 100975),48.471762,-123.346405,0,,McKenzie at Braefoot
100976,northbound Glanford FS Tait (Stop ID: 100976),48.471974,-123.389325,0,,Glanford at Tait
100977,northbound Quadra FS Saanich (Stop ID: 100977),48.47338,-123.370225,0,,Quadra at Saanich
100978,westbound Burnside Rd W FS Belgrave (Stop ID: 100978),48.465123,-123.415267,0,,Burnside at Belgrave
100979,westbound McKenzie FS Braefoot (Stop ID: 100979),48.472158,-123.347556,0,,McKenzie at Braefoot
100980,southbound Shelbourne NS Garnet (Stop ID: 100980),48.46803,-123.33291,0,,Shelbourne at Garnet
100981,southbound Glanford NS Agnes (Stop ID: 100981),48.472641,-123.389688,0,,Glanford at Agnes
100982,westbound 1400 block McKenzie (Stop ID: 100982),48.471596,-123.34464,0,,1400 McKenzie
100984,southbound Interurban NS Hyacinth (Stop ID: 100984),48.46946,-123.403717,0,,Interurban at Hyacinth
100985,westbound McKenzie FS Cedar Hill (Stop ID: 100985),48.468718,-123.335872,0,,McKenzie at Cedar Hill
100986,westbound Lansdowne NS Norfolk (Stop ID: 100986),48.444473,-123.29695,0,,Lansdowne at Norfolk
100987,northbound Interurban FS Hyacinth (Stop ID: 100987),48.469658,-123.403687,0,,Interurban at Hyacinth
100988,eastbound McKenzie FS Shelbourne (Stop ID: 100988),48.468518,-123.332052,0,,McKenzie at Shelbourne
100989,westbound Burnside Rd W FS Wilkinson (Stop ID: 100989),48.465479,-123.41633,0,,Burnside at Wilkinson
100990,southbound Wilkinson NS Burnside Rd W (Stop ID: 100990),48.465593,-123.415809,0,,Wilkinson at Burnside
100991,southbound Ring NS West Campus at UVIC-Fine Arts Building (Stop ID: 100991),48.461916,-123.316041,0,,Ring at West Campus
100992,northbound Wilkinson FS Burnside Rd W (Stop ID: 100992),48.466357,-123.415105,0,,Wilkinson at Burnside
100993,eastbound Burnside Rd W FS Mildred (Stop ID: 100993),48.465483,-123.417166,0,,Burnside at Mildred
100994,northbound Shelbourne FS McKenzie (Stop ID: 100994),48.469317,-123.332538,0,,Shelbourne at McKenzie
100995,southbound 3970 block Shelbourne (Stop ID: 100995),48.470554,-123.33281,0,,3970 Shelbourne
100996,northbound Douglas NS Rogers (Stop ID: 100996),48.47497,-123.383519,0,,Douglas at Rogers
100997,northbound 3450 block Midland (Stop ID: 100997),48.451958,-123.301316,0,,3450 Midland
100998,westbound McKenzie FS Cedarwood (Stop ID: 100998),48.468696,-123.32952,0,,McKenzie at Cedarwood
100999,eastbound McKenzie FS Cedarwood (Stop ID: 100999),48.468539,-123.32801,0,,McKenzie at Cedarwood
101000,southbound Quadra FS Ambassador (Stop ID: 101000),48.47581,-123.372987,0,,Quadra at Ambassador
101001,westbound Island FS Plowright (Stop ID: 101001),48.453676,-123.437055,0,,Island at Plowright
101002,eastbound Island NS Plowright (Stop ID: 101002),48.453643,-123.437252,0,,Island at Plowright
101003,southbound Cedar Hill FS Hopesmore (Stop ID: 101003),48.471376,-123.33499,0,,Cedar Hill at Hopesmore
101004,northbound Quadra FS Ambassador (Stop ID: 101004),48.476499,-123.373597,0,,Quadra at Ambassador
101005,southbound Beach NS Ripon (Stop ID: 101005),48.451746,-123.299611,0,,Beach at Ripon
101006,northbound Cedar Hill NS Hopesmore (Stop ID: 101006),48.471249,-123.334804,0,,Cedar Hill at Hopesmore
101008,southbound Interurban FS Grange (Stop ID: 101008),48.47163,-123.405441,0,,Interurban at Grange
101009,westbound Carey NS Baker (Stop ID: 101009),48.474018,-123.397083,0,,Carey at Baker
101010,southbound Glanford NS Baker (Stop ID: 101010),48.475191,-123.390385,0,,Glanford at Baker
101011,westbound Ring FS McGill at UVIC-Fraser Building (Stop ID: 101011),48.463688,-123.316338,0,,Ring at McGill
101012,eastbound Carey FS Baker (Stop ID: 101012),48.473973,-123.397263,0,,Carey at Baker
101013,southbound Beach NS Lansdowne (Stop ID: 101013),48.446479,-123.294351,0,,Beach at Lansdowne
101014,northbound Glanford FS Baker (Stop ID: 101014),48.475342,-123.390266,0,,Glanford at Baker
101015,northbound Wilkinson NS Tulip (Stop ID: 101015),48.468827,-123.414035,0,,Wilkinson at Tulip
101016,westbound Burnside Rd W NS High (Stop ID: 101016),48.465923,-123.420691,0,,Burnside at High
101017,southbound Wilkinson FS Tulip (Stop ID: 101017),48.469083,-123.414119,0,,Wilkinson at Tulip
101018,eastbound Beach FS Ripon (Stop ID: 101018),48.450825,-123.297834,0,,Beach at Ripon
101019,westbound McKenzie FS Larchwood (Stop ID: 101019),48.468677,-123.32507,0,,McKenzie at Larchwood
101020,eastbound McKenzie NS Fleet (Stop ID: 101020),48.468541,-123.323812,0,,McKenzie at Fleet
101021,southbound Beach NS Midland (Stop ID: 101021),48.454464,-123.300855,0,,Beach at Midland
101022,northbound Interurban NS Chesterfield (Stop ID: 101022),48.47248,-123.405909,0,,Interurban at Chesterfield
101023,southbound Beach NS Humber (Stop ID: 101023),48.448885,-123.294677,0,,Beach at Humber
101024,northbound Beach FS Midland (Stop ID: 101024),48.45462,-123.300687,0,,Beach at Midland
101025,northbound Helmcken NS Parkcrest (Stop ID: 101025),48.459949,-123.433093,0,,Helmcken at Parkcrest
101026,eastbound Midwood FS Helmcken (Stop ID: 101026),48.458605,-123.434957,0,,Midwood at Helmcken
101027,southbound Quadra FS Rogers (Stop ID: 101027),48.477773,-123.375402,0,,Quadra at Rogers
101028,southbound Shelbourne FS Glencraig (Stop ID: 101028),48.47231,-123.332761,0,,Shelbourne at Glencraig
101030,northbound 3930 block Wilkinson (Stop ID: 101030),48.47074,-123.412268,0,,3930 Wilkinson
101031,southbound Helmcken NS Werra (Stop ID: 101031),48.459799,-123.433461,0,,Helmcken at Werra
101032,westbound Helmcken NS Caton (Stop ID: 101032),48.458475,-123.435452,0,,Helmcken at Caton
101033,eastbound Burnside Rd W FS Eaton (Stop ID: 101033),48.466825,-123.422674,0,,Burnside at Eaton
101034,northbound Quadra FS Rogers (Stop ID: 101034),48.478422,-123.375962,0,,Quadra at Rogers
101036,northbound Ring FS University Dr at UVIC-Bob Wright Centre (Stop ID: 101036),48.461777,-123.308381,0,,Ring at University Dr
101037,eastbound McKenzie NS Gordon Head (Stop ID: 101037),48.468484,-123.320908,0,,McKenzie at Gordon Head
101038,northbound Burnside Rd W FS Eaton (Stop ID: 101038),48.467072,-123.42297,0,,Burnside at Eaton
101039,northbound Shelbourne FS Blair (Stop ID: 101039),48.473192,-123.332472,0,,Shelbourne at Blair
101040,northbound Glanford NS Judah (Stop ID: 101040),48.477314,-123.3908,0,,Glanford at Judah
101041,eastbound Blair FS Birchwood (Stop ID: 101041),48.472846,-123.330869,0,,Blair at Birchwood
101042,southbound Glanford FS Judah (Stop ID: 101042),48.477368,-123.391021,0,,Glanford at Judah
101043,westbound McKenzie FS Gordon Head (Stop ID: 101043),48.4687,-123.320887,0,,McKenzie at Gordon Head
101044,eastbound Lily FS Douglas (Stop ID: 101044),48.478184,-123.384468,0,,Lily at Douglas
101045,westbound Blair FS Magdelin (Stop ID: 101045),48.472945,-123.33038,0,,Blair at Magdelin
101046,northbound Helmcken at Helmcken Park N Ride (Stop ID: 101046),48.463394,-123.431091,0,,Helmcken
101047,eastbound Lily NS Lark (Stop ID: 101047),48.478706,-123.382012,0,,Lily at Lark
101049,southbound Cedar Hill FS Feltham (Stop ID: 101049),48.474854,-123.335251,0,,Cedar Hill at Feltham
101050,southbound Island NS Stewart (Stop ID: 101050),48.455593,-123.440485,0,,Island at Stewart
101051,northbound Helmcken NS Eltham (Stop ID: 101051),48.456413,-123.440477,0,,Helmcken at Eltham
101052,southbound Helmcken at Helmcken Park N Ride (Stop ID: 101052),48.463252,-123.43159,0,,Helmcken
101053,northbound Cadboro Bay FS Vista Bay (Stop ID: 101053),48.457375,-123.300197,0,,Cadboro Bay at Vista Bay
101054,northbound Carey NS Judah (Stop ID: 101054),48.476603,-123.39871,0,,Carey at Judah
101055,eastbound Helmcken Rd Offramp at Helmcken Park N Ride (Stop ID: 101055),48.463406,-123.431635,0,,Helmcken Rd Offramp
101056,southbound Interurban FS Meadowview (Stop ID: 101056),48.474266,-123.407472,0,,Interurban at Meadowview
101057,westbound Island FS Helmcken (Stop ID: 101057),48.456379,-123.441525,0,,Island at Helmcken
101058,southbound Cadboro Bay NS Vista Bay (Stop ID: 101058),48.457403,-123.300397,0,,Cadboro Bay at Vista Bay
101059,southbound Carey NS Judah (Stop ID: 101059),48.476961,-123.399025,0,,Carey at Judah
101060,northbound Cedar Hill FS Feltham (Stop ID: 101060),48.475349,-123.335521,0,,Cedar Hill at Feltham
101061,northbound Interurban FS Meadowview (Stop ID: 101061),48.474615,-123.407574,0,,Interurban at Meadowview
101063,westbound Helmcken Rd Offramp at Helmcken Park N Ride (Stop ID: 101063),48.464506,-123.431109,0,,Helmcken Rd Offramp
101064,northbound Helmcken at Helmcken Park N Ride (Stop ID: 101064),48.464644,-123.430366,0,,Helmcken
101065,eastbound Blair FS Carnegie (Stop ID: 101065),48.472819,-123.326313,0,,Blair at Carnegie
101066,westbound Blair FS Carnegie (Stop ID: 101066),48.472914,-123.327067,0,,Blair at Carnegie
101067,northbound Helmcken FS Burnside Rd W (Stop ID: 101067),48.469164,-123.423294,0,,Helmcken at Burnside
101068,westbound Helmcken FS Burnside Rd W (Stop ID: 101068),48.468241,-123.424698,0,,Helmcken at Burnside
101069,southbound Helmcken at Helmcken Park N Ride (Stop ID: 101069),48.464556,-123.430846,0,,Helmcken
101070,southbound Cedar Hill NS Craigiewood (Stop ID: 101070),48.476595,-123.337273,0,,Cedar Hill at Craigiewood
101071,northbound Wilkinson FS Helen (Stop ID: 101071),48.474151,-123.412639,0,,Wilkinson at Helen
101072,northbound Cedar Hill FS Craigiewood (Stop ID: 101072),48.476709,-123.337168,0,,Cedar Hill at Craigiewood
101073,southbound Wilkinson NS Helen (Stop ID: 101073),48.473801,-123.412828,0,,Wilkinson at Helen
101074,southbound Shelbourne FS Feltham (Stop ID: 101074),48.475644,-123.332869,0,,Shelbourne at Feltham
101075,northbound Interurban FS Knibbs (Stop ID: 101075),48.475971,-123.408656,0,,Interurban at Knibbs
101076,Bay 1 at UVIC Exchange (Stop ID: 101076),48.465973,-123.309517,0,800001,Bay 1
101077,northbound Shelbourne NS Feltham (Stop ID: 101077),48.475641,-123.332619,0,,Shelbourne at Feltham
101078,eastbound Laval FS Larchwood (Stop ID: 101078),48.473182,-123.324748,0,,Laval at Larchwood
101079,southbound Cadboro Bay FS Bermuda (Stop ID: 101079),48.459256,-123.299667,0,,Cadboro Bay at Bermuda
101080,southbound Watkiss NS Helmcken (Stop ID: 101080),48.467145,-123.429451,0,,Watkiss at Helmcken
101081,northbound Watkiss FS Helmcken (Stop ID: 101081),48.467324,-123.429433,0,,Watkiss at Helmcken
101082,southbound Gordon Head FS McCoy (Stop ID: 101082),48.470173,-123.31818,0,,Gordon Head at McCoy
101083,westbound Laval NS Larchwood (Stop ID: 101083),48.473301,-123.324913,0,,Laval at Larchwood
101084,southbound Interurban NS Knibbs (Stop ID: 101084),48.475824,-123.408732,0,,Interurban at Knibbs
101085,northbound Helmcken FS Knockan (Stop ID: 101085),48.472614,-123.418467,0,,Helmcken at Knockan
101086,southbound Quadra NS Beckwith (Stop ID: 101086),48.481176,-123.378214,0,,Quadra at Beckwith
101087,southbound Glanford NS Leaside (Stop ID: 101087),48.480228,-123.391201,0,,Glanford at Leaside
