route_id,service_id,trip_id,trip_headsign,shape_id
1014,29,10148535,SUS - Stavanger,199160
1014,29,10148540,SUS - Stavanger,199160
1014,29,10148545,SUS - Stavanger,199160
1014,29,10148549,SUS - Stavanger,199160
1014,29,10148555,SUS - Stavanger,199160
1014,29,10148560,SUS - Stavanger,199160
1014,29,10148565,SUS - Stavanger,199160
1014,29,10148570,SUS - Stavanger,199160
1014,5,10148506,SUS - Stavanger,199160
1014,5,10148508,SUS - Stavanger,199160
1014,5,10148514,SUS - Stavanger,199160
1014,5,10148517,SUS - Stavanger,199160
1014,5,10148523,SUS - Stavanger,199160
1014,5,10148529,SUS - Stavanger,199160
1014,5,10148532,SUS - Stavanger,199160
1014,5,10148539,SUS - Stavanger,199160
1014,5,10148543,SUS - Stavanger,199160
1014,5,10148548,SUS - Stavanger,199160
1014,5,10148554,SUS - Stavanger,199160
1014,5,10148557,SUS - Stavanger,199160
1014,5,10148564,SUS - Stavanger,199160
1014,5,10148568,SUS - Stavanger,199160
1014,72,10148500,SUS - Stavanger,199160
1014,72,10148501,SUS - Stavanger,199160
1014,72,10148502,SUS - Stavanger,199160
1014,72,10148511,SUS - Stavanger,199160
1014,72,10148513,SUS - Stavanger,199160
1014,72,10148518,SUS - Stavanger,199160
1014,72,10148526,SUS - Stavanger,199160
1014,72,10148528,SUS - Stavanger,199160
1014,72,10148533,SUS - Stavanger,199160
1014,72,10148537,SUS - Stavanger,199160
1014,72,10148546,SUS - Stavanger,199160
1014,72,10148551,SUS - Stavanger,199160
1014,72,10148553,SUS - Stavanger,199160
1014,72,10148558,SUS - Stavanger,199160
1014,72,10148562,SUS - Stavanger,199160
1014,72,10148571,SUS - Stavanger,199160
1014,7,10148503,SUS - Stavanger,199160
1014,7,10148510,SUS - Stavanger,199160
1014,7,10148512,SUS - Stavanger,199160
1014,7,10148521,SUS - Stavanger,199160
1014,7,10148525,SUS - Stavanger,199160
1014,7,10148527,SUS - Stavanger,199160
1014,7,10148536,SUS - Stavanger,199160
1014,7,10148541,SUS - Stavanger,199160
1014,7,10148544,SUS - Stavanger,199160
1014,7,10148550,SUS - Stavanger,199160
1014,7,10148552,SUS - Stavanger,199160
1014,7,10148561,SUS - Stavanger,199160
1014,7,10148566,SUS - Stavanger,199160
1014,7,10148569,SUS - Stavanger,199160
1014,48,10148504,SUS - Stavanger,199160
1014,48,10148507,SUS - Stavanger,199160
1014,48,10148516,SUS - Stavanger,199160
1014,48,10148519,SUS - Stavanger,199160
1014,48,10148522,SUS - Stavanger,199160
1014,48,10148531,SUS - Stavanger,199160
1014,48,10148534,SUS - Stavanger,199160
1014,48,10148538,SUS - Stavanger,199160
1014,48,10148542,SUS - Stavanger,199160
1014,48,10148547,SUS - Stavanger,199160
1014,48,10148556,SUS - Stavanger,199160
1014,48,10148559,SUS - Stavanger,199160
1014,48,10148563,SUS - Stavanger,199160
1014,48,10148567,SUS - Stavanger,199160
1002,70,10021201,Stavanger - Varatun - Sandnes,194371
1002,38,10021202,Stavanger - Varatun - Sandnes,194371
1002,70,10021203,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021204,Stavanger - Varatun - Sandnes,194371
1002,70,10021200,Smeaheia - Sandnes,194373
1002,70,10021205,Stavanger - Varatun - Sandnes,194371
1002,38,10021206,Stavanger - Varatun - Sandnes,194371
1002,70,10021207,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021208,Stavanger - Varatun - Sandnes,194371
1002,70,10021209,Stavanger - Varatun - Sandnes,194371
1002,38,10021210,Stavanger - Varatun - Sandnes,194371
1002,70,10021211,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021212,Stavanger - Varatun - Sandnes,194371
1002,70,10021213,Stavanger - Varatun - Sandnes,194371
1002,38,10021214,Stavanger - Varatun - Sandnes,194371
1002,70,10021215,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021216,Stavanger - Varatun - Sandnes,194371
1002,70,10021217,Stavanger - Varatun - Sandnes,194371
1002,38,10021218,Stavanger - Varatun - Sandnes,194371
1002,70,10021219,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021220,Stavanger - Varatun - Sandnes,194371
1002,70,10021221,Stavanger - Varatun - Sandnes,194371
1002,70,10021222,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021223,Stavanger - Varatun - Sandnes,194371
1002,70,10021224,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021225,Stavanger - Varatun - Sandnes,194371
1002,70,10021226,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021227,Stavanger - Varatun - Sandnes,194371
1002,70,10021228,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021229,Stavanger - Varatun - Sandnes,194371
1002,70,10021230,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021231,Stavanger - Varatun - Sandnes,194371
1002,70,10021232,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021233,Stavanger - Varatun - Sandnes,194371
1002,70,10021234,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021235,Stavanger - Varatun - Sandnes,194371
1002,70,10021236,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021237,Stavanger - Varatun - Sandnes,194371
1002,70,10021238,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021239,Stavanger - Varatun - Sandnes,194371
1002,70,10021240,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021241,Stavanger - Varatun - Sandnes,194371
1002,70,10021242,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021243,Stavanger - Varatun - Sandnes,194371
1002,70,10021244,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021245,Stavanger - Varatun - Sandnes,194371
1002,70,10021246,Stavanger - Varatun - Sandnes,194371
1002,38,10021247,Stavanger - Varatun - Sandnes,194371
1002,70,10021248,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021249,Stavanger - Varatun - Sandnes,194371
1002,70,10021250,Stavanger - Varatun - Sandnes,194371
1002,38,10021251,Stavanger - Varatun - Sandnes,194371
1002,70,10021252,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021253,Stavanger - Varatun - Sandnes,194371
1002,70,10021254,Stavanger - Varatun - Sandnes,194371
1002,38,10021255,Stavanger - Varatun - Sandnes,194371
1002,70,10021256,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021257,Stavanger - Varatun - Sandnes,194371
1002,70,10021258,Stavanger - Varatun - Sandnes,194371
1002,38,10021259,Stavanger - Varatun - Sandnes,194371
1002,70,10021260,Stavanger - Smeaheia - Sandnes,194372
1002,38,10021261,Stavanger - Varatun - Sandnes,194371
1002,70,10021262,Stavanger - Varatun - Sandnes,194371
1002,38,10021263,Stavanger - Varatun - Sandnes,194371
1002,70,10021264,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021265,Stavanger - Varatun - Sandnes,194371
1002,70,10021266,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021267,Stavanger - Varatun - Sandnes,194371
1002,70,10021268,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021269,Stavanger - Varatun - Sandnes,194371
1002,70,10021270,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021271,Stavanger - Varatun - Sandnes,194371
1002,70,10021272,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021273,Stavanger - Varatun - Sandnes,194371
1002,70,10021274,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021275,Stavanger - Varatun - Sandnes,194371
1002,70,10021276,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021277,Stavanger - Varatun - Sandnes,194371
1002,70,10021278,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021279,Stavanger - Varatun - Sandnes,194371
1002,70,10021280,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021281,Stavanger - Varatun - Sandnes,194371
1002,70,10021282,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021283,Stavanger - Varatun - Sandnes,194371
1002,70,10021284,Stavanger - Smeaheia - Sandnes,194372
1002,70,10021285,Stavanger - Varatun - Sandnes,194371
1002,70,10021286,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023200,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023201,Stavanger - Varatun - Sandnes,194371
1002,3,10023202,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023203,Stavanger - Varatun - Sandnes,194371
1002,3,10023204,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023205,Stavanger - Varatun - Sandnes,194371
1002,3,10023206,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023207,Stavanger - Varatun - Sandnes,194371
1002,3,10023208,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023209,Stavanger - Varatun - Sandnes,194371
1002,3,10023210,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023211,Stavanger - Varatun - Sandnes,194371
1002,3,10023212,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023213,Stavanger - Varatun - Sandnes,194371
1002,3,10023214,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023215,Stavanger - Varatun - Sandnes,194371
1002,3,10023216,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023217,Stavanger - Varatun - Sandnes,194371
1002,3,10023218,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023219,Stavanger - Varatun - Sandnes,194371
1002,3,10023220,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023221,Stavanger - Varatun - Sandnes,194371
1002,3,10023222,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023223,Stavanger - Varatun - Sandnes,194371
1002,3,10023224,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023225,Stavanger - Varatun - Sandnes,194371
1002,3,10023226,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023227,Stavanger - Varatun - Sandnes,194371
1002,3,10023228,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023229,Stavanger - Varatun - Sandnes,194371
1002,3,10023230,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023231,Stavanger - Varatun - Sandnes,194371
1002,3,10023232,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023233,Stavanger - Varatun - Sandnes,194371
1002,3,10023234,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023235,Stavanger - Varatun - Sandnes,194371
1002,3,10023236,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023237,Stavanger - Varatun - Sandnes,194371
1002,3,10023238,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023239,Stavanger - Varatun - Sandnes,194371
1002,3,10023240,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023241,Stavanger - Varatun - Sandnes,194371
1002,3,10023242,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023243,Stavanger - Varatun - Sandnes,194371
1002,3,10023244,Stavanger - Smeaheia - Sandnes,194372
1002,3,10023245,Stavanger - Varatun - Sandnes,194371
1002,3,10023246,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025200,Smeaheia - Sandnes,194374
1002,4,10025201,Smeaheia - Sandnes,194374
1002,4,10025202,Stavanger - Varatun - Sandnes,194371
1002,4,10025203,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025204,Stavanger - Varatun - Sandnes,194371
1002,4,10025205,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025206,Stavanger - Varatun - Sandnes,194371
1002,4,10025207,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025208,Stavanger - Varatun - Sandnes,194371
1002,4,10025209,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025210,Stavanger - Varatun - Sandnes,194371
1002,4,10025211,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025212,Stavanger - Varatun - Sandnes,194371
1002,4,10025213,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025214,Stavanger - Varatun - Sandnes,194371
1002,4,10025215,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025216,Stavanger - Varatun - Sandnes,194371
1002,4,10025217,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025218,Stavanger - Varatun - Sandnes,194371
1002,4,10025219,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025220,Stavanger - Varatun - Sandnes,194371
1002,4,10025221,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025222,Stavanger - Varatun - Sandnes,194371
1002,4,10025223,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025224,Stavanger - Varatun - Sandnes,194371
1002,4,10025225,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025226,Stavanger - Varatun - Sandnes,194371
1002,4,10025227,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025228,Stavanger - Varatun - Sandnes,194371
1002,4,10025229,Stavanger - Smeaheia - Sandnes,194372
1002,4,10025230,Stavanger - Varatun - Sandnes,194371
1002,4,10025231,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028012,Smeaheia - Sandnes,194374
1002,29,10028018,Smeaheia - Sandnes,194374
1002,29,10028026,Stavanger - Varatun - Sandnes,194371
1002,29,10028030,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028036,Stavanger - Varatun - Sandnes,194371
1002,29,10028049,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028054,Stavanger - Varatun - Sandnes,194371
1002,29,10028064,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028068,Stavanger - Varatun - Sandnes,194371
1002,29,10028081,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028087,Stavanger - Varatun - Sandnes,194371
1002,29,10028095,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028104,Stavanger - Varatun - Sandnes,194371
1002,29,10028111,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028118,Stavanger - Varatun - Sandnes,194371
1002,29,10028124,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028130,Stavanger - Varatun - Sandnes,194371
1002,29,10028137,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028142,Stavanger - Varatun - Sandnes,194371
1002,29,10028147,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028155,Stavanger - Varatun - Sandnes,194371
1002,29,10028158,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028165,Stavanger - Varatun - Sandnes,194371
1002,29,10028171,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028175,Stavanger - Varatun - Sandnes,194371
1002,29,10028185,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028186,Stavanger - Varatun - Sandnes,194371
1002,29,10028197,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028203,Stavanger - Varatun - Sandnes,194371
1002,29,10028206,Stavanger - Smeaheia - Sandnes,194372
1002,29,10028215,Stavanger - Varatun - Sandnes,194371
1002,29,10028217,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028013,Smeaheia - Sandnes,194374
1002,5,10028021,Smeaheia - Sandnes,194374
1002,5,10028025,Stavanger - Varatun - Sandnes,194371
1002,5,10028031,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028041,Stavanger - Varatun - Sandnes,194371
1002,5,10028045,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028052,Stavanger - Varatun - Sandnes,194371
1002,5,10028060,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028070,Stavanger - Varatun - Sandnes,194371
1002,5,10028079,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028085,Stavanger - Varatun - Sandnes,194371
1002,5,10028093,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028103,Stavanger - Varatun - Sandnes,194371
1002,5,10028112,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028114,Stavanger - Varatun - Sandnes,194371
1002,5,10028125,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028127,Stavanger - Varatun - Sandnes,194371
1002,5,10028134,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028141,Stavanger - Varatun - Sandnes,194371
1002,5,10028144,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028150,Stavanger - Varatun - Sandnes,194371
1002,5,10028159,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028164,Stavanger - Varatun - Sandnes,194371
1002,5,10028170,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028177,Stavanger - Varatun - Sandnes,194371
1002,5,10028183,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028191,Stavanger - Varatun - Sandnes,194371
1002,5,10028196,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028201,Stavanger - Varatun - Sandnes,194371
1002,5,10028208,Stavanger - Smeaheia - Sandnes,194372
1002,5,10028214,Stavanger - Varatun - Sandnes,194371
1002,5,10028216,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028001,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028003,Stavanger - Varatun - Sandnes,194371
1002,72,10028005,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028006,Stavanger - Varatun - Sandnes,194371
1002,72,10028008,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028015,Stavanger - Varatun - Sandnes,194371
1002,72,10028017,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028024,Stavanger - Varatun - Sandnes,194371
1002,72,10028029,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028034,Stavanger - Varatun - Sandnes,194371
1002,72,10028040,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028042,Stavanger - Varatun - Sandnes,194371
1002,72,10028047,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028050,Stavanger - Varatun - Sandnes,194371
1002,72,10028055,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028058,Stavanger - Varatun - Sandnes,194371
1002,72,10028065,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028067,Stavanger - Varatun - Sandnes,194371
1002,72,10028069,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028075,Stavanger - Varatun - Sandnes,194371
1002,72,10028078,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028083,Stavanger - Varatun - Sandnes,194371
1002,72,10028088,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028091,Stavanger - Varatun - Sandnes,194371
1002,72,10028092,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028098,Stavanger - Varatun - Sandnes,194371
1002,72,10028102,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028107,Stavanger - Varatun - Sandnes,194371
1002,72,10028108,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028115,Stavanger - Varatun - Sandnes,194371
1002,72,10028122,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028126,Stavanger - Varatun - Sandnes,194371
1002,72,10028132,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028140,Stavanger - Varatun - Sandnes,194371
1002,72,10028148,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028152,Stavanger - Varatun - Sandnes,194371
1002,72,10028157,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028166,Stavanger - Varatun - Sandnes,194371
1002,72,10028169,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028178,Stavanger - Varatun - Sandnes,194371
1002,72,10028181,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028187,Stavanger - Varatun - Sandnes,194371
1002,72,10028192,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028202,Stavanger - Varatun - Sandnes,194371
1002,72,10028207,Stavanger - Smeaheia - Sandnes,194372
1002,72,10028210,Stavanger - Varatun - Sandnes,194371
1002,72,10028221,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028010,Smeaheia - Sandnes,194374
1002,7,10028020,Smeaheia - Sandnes,194374
1002,7,10028027,Stavanger - Varatun - Sandnes,194371
1002,7,10028032,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028038,Stavanger - Varatun - Sandnes,194371
1002,7,10028046,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028056,Stavanger - Varatun - Sandnes,194371
1002,7,10028061,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028073,Stavanger - Varatun - Sandnes,194371
1002,7,10028076,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028089,Stavanger - Varatun - Sandnes,194371
1002,7,10028096,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028105,Stavanger - Varatun - Sandnes,194371
1002,7,10028113,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028117,Stavanger - Varatun - Sandnes,194371
1002,7,10028123,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028128,Stavanger - Varatun - Sandnes,194371
1002,7,10028133,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028143,Stavanger - Varatun - Sandnes,194371
1002,7,10028145,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028151,Stavanger - Varatun - Sandnes,194371
1002,7,10028160,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028163,Stavanger - Varatun - Sandnes,194371
1002,7,10028168,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028179,Stavanger - Varatun - Sandnes,194371
1002,7,10028184,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028190,Stavanger - Varatun - Sandnes,194371
1002,7,10028195,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028198,Stavanger - Varatun - Sandnes,194371
1002,7,10028205,Stavanger - Smeaheia - Sandnes,194372
1002,7,10028213,Stavanger - Varatun - Sandnes,194371
1002,7,10028219,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028011,Smeaheia - Sandnes,194374
1002,48,10028086,Stavanger - Varatun - Sandnes,194371
1002,48,10028097,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028100,Stavanger - Varatun - Sandnes,194371
1002,48,10028110,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028116,Stavanger - Varatun - Sandnes,194371
1002,48,10028121,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028131,Stavanger - Varatun - Sandnes,194371
1002,48,10028135,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028138,Stavanger - Varatun - Sandnes,194371
1002,48,10028149,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028153,Stavanger - Varatun - Sandnes,194371
1002,48,10028156,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028167,Stavanger - Varatun - Sandnes,194371
1002,48,10028173,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028174,Stavanger - Varatun - Sandnes,194371
1002,48,10028182,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028189,Stavanger - Varatun - Sandnes,194371
1002,48,10028194,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028199,Stavanger - Varatun - Sandnes,194371
1002,48,10028209,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028212,Stavanger - Varatun - Sandnes,194371
1002,48,10028218,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028000,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028002,Stavanger - Varatun - Sandnes,194371
1002,6,10028004,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028007,Stavanger - Varatun - Sandnes,194371
1002,6,10028009,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028014,Stavanger - Varatun - Sandnes,194371
1002,6,10028016,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028022,Stavanger - Varatun - Sandnes,194371
1002,6,10028033,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028035,Stavanger - Varatun - Sandnes,194371
1002,6,10028039,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028043,Stavanger - Varatun - Sandnes,194371
1002,6,10028048,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028051,Stavanger - Varatun - Sandnes,194371
1002,6,10028053,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028059,Stavanger - Varatun - Sandnes,194371
1002,6,10028062,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028066,Stavanger - Varatun - Sandnes,194371
1002,6,10028071,Stavanger - Smeaheia - Sandnes,194372
1002,48,10028019,Smeaheia - Sandnes,194374
1002,6,10028074,Stavanger - Varatun - Sandnes,194371
1002,6,10028080,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028082,Stavanger - Varatun - Sandnes,194371
1002,6,10028084,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028090,Stavanger - Varatun - Sandnes,194371
1002,6,10028094,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028099,Stavanger - Varatun - Sandnes,194371
1002,6,10028101,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028106,Stavanger - Varatun - Sandnes,194371
1002,6,10028109,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028119,Stavanger - Varatun - Sandnes,194371
1002,6,10028120,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028129,Stavanger - Varatun - Sandnes,194371
1002,6,10028136,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028139,Stavanger - Varatun - Sandnes,194371
1002,6,10028146,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028154,Stavanger - Varatun - Sandnes,194371
1002,6,10028161,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028162,Stavanger - Varatun - Sandnes,194371
1002,6,10028172,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028176,Stavanger - Varatun - Sandnes,194371
1002,6,10028180,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028188,Stavanger - Varatun - Sandnes,194371
1002,6,10028193,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028200,Stavanger - Varatun - Sandnes,194371
1002,6,10028204,Stavanger - Smeaheia - Sandnes,194372
1002,6,10028211,Stavanger - Varatun - Sandnes,194371
1002,6,10028220,Stavanger - Smeaheia - Sandnes,194372
1002,70,10022200,Varatun - Stavanger - Vardeneset,194375
1002,70,10022201,Varatun - Stavanger - Vardeneset,194375
1002,38,10022202,Varatun - Stavanger - Vardeneset,194375
1002,70,10022203,Smeaheia-Stavanger-Vardeneset,194376
1002,38,10022204,Varatun - Stavanger - Vardeneset,194375
1002,70,10022205,Varatun - Stavanger - Vardeneset,194375
1002,38,10022206,Varatun - Stavanger - Vardeneset,194375
1002,70,10022207,Smeaheia-Stavanger-Vardeneset,194376
1002,38,10022208,Varatun - Stavanger - Vardeneset,194375
1002,70,10022209,Varatun - Stavanger - Vardeneset,194375
1002,38,10022210,Varatun - Stavanger - Vardeneset,194375
1002,70,10022211,Smeaheia-Stavanger-Vardeneset,194376
1002,38,10022212,Varatun - Stavanger - Vardeneset,194375
1002,70,10022213,Varatun - Stavanger - Vardeneset,194375
1002,38,10022214,Varatun - Stavanger - Vardeneset,194375
1002,70,10022215,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022216,Varatun - Stavanger - Vardeneset,194375
1002,70,10022217,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022218,Varatun - Stavanger - Vardeneset,194375
1002,70,10022219,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022220,Varatun - Stavanger - Vardeneset,194375
1002,70,10022221,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022222,Varatun - Stavanger - Vardeneset,194375
1002,70,10022223,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022224,Varatun - Stavanger - Vardeneset,194375
1002,70,10022225,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022226,Varatun - Stavanger - Vardeneset,194375
1002,70,10022227,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022228,Varatun - Stavanger - Vardeneset,194375
1002,70,10022229,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022230,Varatun - Stavanger - Vardeneset,194375
1002,70,10022231,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022232,Varatun - Stavanger - Vardeneset,194375
1002,70,10022233,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022234,Varatun - Stavanger - Vardeneset,194375
1002,70,10022235,Smeaheia-Stavanger-Vardeneset,194376
1002,70,10022236,Varatun - Stavanger - Vardeneset,194375
1002,70,10022237,Smeaheia-Stavanger-Vardeneset,194376
