stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
F04581,"Orvosi rendelő",47.490032,19.332746,,
F04582,"Szent Imre körút",47.48264,19.342605,,
F04583,"Temető utca",47.484592,19.342363,,
F04584,"Kistarcsa, kórház H",47.539781,19.25261,,
F04585,"Határ utca",47.491467,19.323119,,
F04586,"Határ utca",47.491451,19.322442,,
F04587,"Faiskola utcai átjáró",47.490775,19.326698,,
F04588,"Faiskola utcai átjáró",47.490782,19.326307,,
F04589,"Ráday Gedeon tér",47.491869,19.342337,,
F04590,"Ráday Gedeon tér",47.491932,19.34247,,
F04591,"Kossuth tér",47.488023,19.340976,,
F04592,"Kossuth tér",47.487906,19.341201,,
F04593,"Pécel, Kun József utca",47.477628,19.343134,,
F04594,"Köztársaság tér",47.490338,19.336251,,
F04595,"Köztársaság tér",47.490796,19.33624,,
F04596,"Vecsés-nyugat",47.417987,19.254473,,
F04597,"Vecsés-nyugat",47.418087,19.253453,,
F04598,"Repülőtér, E porta",47.429933,19.263573,,
F04599,"Liszt Ferenc Airport 2",47.432768,19.261259,,
F04600,"Gyál felső vasútállomás",47.388781,19.206127,,
F04601,"Gyál felső vasútállomás",47.388087,19.207529,,
F04602,"Széchenyi István utca",47.389294,19.218937,,
F04603,"Gyál, Vecsési út",47.381001,19.230379,,
F04604,"Kőrösi út",47.376028,19.22341,,
F04605,"Ady Endre utca",47.385231,19.210474,,
F04606,"Ady Endre utca",47.384384,19.211584,,
F04607,"Dunaharaszti felső",47.366411,19.092636,0,008295
F04608,"Dunaharaszti felső",47.36633,19.092675,0,008295
F04609,"Dunaharaszti külső",47.359892,19.08613,0,008296
F04610,"Dunaharaszti külső",47.360623,19.08672,0,008296
F04611,"Szigetszentmiklós",47.344292,19.050268,0,008346
F04612,"Szigetszentmiklós",47.344121,19.050215,0,008346
F04613,"József Attila-telep",47.337122,19.034441,0,008347
F04614,"József Attila-telep",47.337068,19.03423,0,008347
F04615,"Szigetszentmiklós alsó",47.336453,19.018973,0,008348
F04616,"Szigetszentmiklós alsó",47.336435,19.020257,0,008348
F04617,"Szigetszentmiklós, gyártelep",47.333534,19.003242,0,008349
F04618,"Szigetszentmiklós, gyártelep",47.33375,19.004433,0,008349
F04619,"Szigethalom",47.330069,18.993884,0,008350
F04620,"Szigethalom",47.330012,18.993852,0,008350
F04621,"Szigethalom alsó",47.321444,18.983569,0,008366
F04622,"Szigethalom alsó",47.321291,18.983489,0,008366
F04623,"Tököl",47.313477,18.974254,0,008367
F04624,"Tököl",47.313351,18.974201,0,008367
F04625,"Szigetmajor",47.293195,18.964524,0,008368
F04626,"Szigetmajor",47.294275,18.964906,0,008368
F04627,"Szigetcsép",47.269954,18.956143,0,008369
F04628,"Szigetcsép",47.270404,18.956287,0,008369
F04629,"Egyetemi Tangazdaság",47.258119,18.949213,0,008370
F04630,"Egyetemi Tangazdaság",47.259163,18.949898,0,008370
F04631,"Szigetszentmárton-Szigetújfalu",47.227389,18.946233,0,008371
F04632,"Szigetszentmárton-Szigetújfalu",47.228459,18.945901,0,008371
F04633,"Horgásztanyák",47.213029,18.952835,0,008372
F04634,"Horgásztanyák",47.214135,18.953071,0,008372
F04635,"Angyalisziget",47.19934,18.944796,0,008374
F04636,"Angyalisziget",47.200276,18.945335,0,008374
F04638,"Ráckeve 2. vágány",47.175502,18.941748,0,044369
F04639,"Háros",47.385534,19.020131,,
F04641,"Gát utca",47.382986,19.013351,,
F04642,"Gát utca",47.38259,19.012716,,
F04643,"Árpád utca",47.48009,19.343115,,
F04644,"Árpád utca",47.479967,19.343253,,
F04645,"Pécel vasútállomás",47.493388,19.339214,,
F04646,"Pécel vasútállomás",47.493292,19.338059,,
F04647,"Szent István utca",47.378479,19.226835,,
F04648,"Rákóczi Ferenc utca",47.387554,19.215342,,
F04649,"Bocskai István utca",47.38346,19.228004,,
F04650,"Somogyi Béla utca",47.38722,19.222189,,
F04651,"Bocskai István utca",47.37785,19.220039,,
F04652,"Somogyi Béla utca",47.381693,19.214536,,
F04653,"Lakihegy, Cseresznyés utca",47.376922,19.007065,,
F04655,"Csömör, 2. vágány",47.545025,19.225065,0,044370
F04656,"Kistarcsa, kórház",47.539459,19.249613,0,008562
F04657,"Kistarcsa, kórház",47.53867,19.248455,0,008562
F04658,"Kistarcsa",47.545845,19.259734,0,008571
F04659,"Kistarcsa",47.545818,19.259867,0,008571
F04660,"Zsófialiget",47.548446,19.264009,0,008572
F04661,"Zsófialiget",47.548437,19.264129,0,008572
F04662,"Kerepes",47.553433,19.271377,0,008573
F04663,"Kerepes",47.552751,19.270417,0,008573
F04664,"Szilasliget",47.568896,19.275416,0,008594
F04665,"Szilasliget",47.568079,19.274655,0,008594
F04668,"Mogyoród",47.597005,19.27186,0,008596
F04669,"Mogyoród",47.595986,19.271649,0,008596
F04670,"Szentjakab",47.597379,19.290299,0,008610
F04671,"Szentjakab",47.597297,19.290405,0,008610
F04672,"Gödöllő, Erzsébet park",47.595209,19.341536,0,008611
F04673,"Gödöllő, Erzsébet park",47.594934,19.340005,0,008611
F04674,"Gödöllő, Szabadság tér",47.597505,19.347599,0,008612
F04675,"Gödöllő, Szabadság tér",47.597827,19.348252,0,008612
F04676,"Gödöllő, Palotakert",47.598525,19.356661,0,008682
F04677,"Gödöllő, Palotakert",47.598453,19.356634,0,008682
F04679,"Gödöllő",47.593341,19.357787,0,008683
F04680,"Lacházi fogadó",47.379441,19.009076,,
F04681,"Lacházi fogadó",47.380026,19.009791,,
F04682,"Erkel Ferenc utca",47.517141,18.93632,,
F04683,"Erkel Ferenc utca",47.51643,18.935711,,
F04684,"Gyógyszertár",47.513459,18.932477,,
F04685,"Gyógyszertár",47.51372,18.932955,,
F04688,"Pannóniatelep",47.652464,19.0653,0,008250
F04689,"Pannóniatelep",47.651894,19.064508,0,008250
F04690,"Pomáz",47.643268,19.031898,0,008249
F04691,"Pomáz",47.642666,19.032897,0,008249
F04692,"Budakalász, lenfonó",47.621692,19.046912,0,008226
F04693,"Budakalász, lenfonó",47.621839,19.046599,0,008226
F04694,"Budakalász",47.616133,19.055,0,008225
F04695,"Budakalász",47.616196,19.054827,0,008225
F04696,"Anna kápolna",47.582113,18.9392,,
F04697,"Anna kápolna",47.582266,18.93908,,
F04698,"Munkás utca",47.58704,18.937169,,
F04699,"Munkás utca",47.588044,18.937094,,
F04700,"Solymár, községháza",47.592131,18.937105,,
F04701,"Solymár, községháza",47.591645,18.937239,,
F04702,"Solymár, községháza",47.592501,18.938221,,
F04703,"Solymár, PEMÜ",47.597194,18.927759,,
F04704,"Dózsa György utca",47.592836,18.931492,,
F04705,"József Attila utca",47.592684,18.932583,,
F04706,"Solymár, Templom tér",47.591401,18.929721,,
F04707,"Templom tér",47.591472,18.929348,,
F04708,"Budakeszi, városháza",47.510631,18.929297,,
F04709,"Budakeszi, városháza",47.510682,18.92957,,
F04710,"Ibolya utca",47.460347,18.926532,,
F04711,"Ibolya utca",47.460221,18.926586,,
F04712,"Budaörs, Patkó utca",47.458504,18.939342,,
F04713,"Budaörs, Patkó utca",47.458975,18.939294,,
F04714,"Gimnázium",47.460639,18.940007,,
F04715,"Gimnázium",47.46054,18.939808,,
F04716,"Budaörs, városháza",47.46123,18.946956,,
F04717,"Budaörs, városháza",47.461347,18.946319,,
F04719,"Kisfaludy utca",47.460237,18.95282,,
F04720,"Petőfi Sándor utca",47.460256,18.954306,,
F04721,"Károly király utca",47.460645,18.956865,,
F04722,"Károly király utca",47.460881,18.959796,,
F04724,"Budaörsi lakótelep",47.45608,18.940746,,
F04725,"Bretzfeld utca",47.45667,18.947203,,
F04726,"Baross utca",47.45667,18.946686,,
F04727,"Csata utca",47.455242,18.960733,,
F04728,"Csata utca",47.455629,18.960706,,
F04729,"Agip utca",47.449109,18.962746,,
F04730,"Agip utca",47.45017,18.962426,,
F04731,"Kinizsi utca",47.449681,18.969614,,
F04732,"Kinizsi utca",47.449609,18.969853,,
F04733,"Erdő utca",47.509144,18.926792,,
F04734,"Erdő utca",47.508838,18.926553,,
F04735,"Aradi utca",47.461761,18.969304,,
F04736,"Aradi utca",47.461553,18.968708,,
F04737,"Budaörs, benzinkút",47.451423,18.958479,,
F04738,"Budaörs, benzinkút",47.45318,18.958443,,
F04739,"Hídépítő Zrt.",47.458309,18.906112,,
F04740,"Hídépítő Zrt.",47.458308,18.905582,,
F04741,"Autópálya Főmérnökség",47.455351,18.907473,,
F04742,"Autópálya Főmérnökség",47.454875,18.908297,,
F04743,"Tó utca - vasútállomás",47.450671,18.904886,,
F04744,"Tó utca - vasútállomás",47.45077,18.905019,,
F04745,"Kerekdomb utca",47.448152,18.905211,,
F04746,"Bajor Gizi utca",47.448467,18.905317,,
F04747,"Vasút utca",47.446814,18.909293,,
F04748,"Vasút utca",47.447084,18.909266,,
F04749,"Deák Ferenc utca",47.440955,18.913604,,
F04750,"Deák Ferenc utca",47.440775,18.913923,,
F04751,"Baross Gábor utca",47.435245,18.915766,,
F04752,"Baross Gábor utca",47.436046,18.915539,,
F04753,"Baross Gábor utca",47.435524,18.915885,,
F04754,"Bartók Béla utca",47.432778,18.918854,,
F04755,"Törökbálint, Munkácsy Mihály utca",47.431364,18.916736,,
F04756,"Törökbálint, Munkácsy Mihály utca",47.431544,18.916935,,
F04757,"Harangláb",47.432752,18.913956,,
F04758,"Harangláb",47.432502,18.913327,,
F04759,"Őszibarack utca",47.436877,18.901225,,
F04761,"Károlyi Mihály utca",47.439365,18.900827,,
F04762,"Kazinczy Ferenc utca",47.442436,18.901302,,
F04763,"Blaha Lujza utca",47.442346,18.901568,,
F04764,"Köztársaság tér",47.445094,18.90522,,
F04765,"Blaha Lujza utca",47.445821,18.905941,,
F04767,"Diósd, Törökbálinti elágazás",47.410588,18.956328,,
F04768,"Diósd, Törökbálinti elágazás",47.410651,18.957335,,
F04769,"Diósd, Sashegyi út",47.407355,18.951908,,
F04770,"Sashegyi út",47.407391,18.951657,,
F04771,"Gyár utca",47.402401,18.943981,,
F04772,"Diósd, községháza",47.408755,18.948779,,
F04773,"Csapágygyár",47.40531,18.942207,,
F04774,"Külső Bécsi út 35.",47.589943,18.987614,,
F04775,"Külső Bécsi út 35.",47.589737,18.98768,,
F04776,"Pilisborosjenő, Téglagyári tér",47.596405,18.978165,,
F04777,"Rácski telep",47.554826,18.927013,,
F04778,"Rácski telep",47.5547,18.927372,,
F04779,"Erdészház",47.560689,18.917883,,
F04780,"Erdészház",47.560465,18.918389,,
F04781,"13-as kilométerkő",47.567101,18.909322,,
F04782,"13-as kilométerkő",47.566994,18.909827,,
F04783,"Nagykovácsi, lakótelep",47.571612,18.898491,,
F04784,"Nagykovácsi, lakótelep",47.571604,18.89885,,
F04785,"Ady Endre utca",47.575857,18.891261,,
F04786,"Ady Endre utca",47.575338,18.89315,,
F04788,"Budakeszi, Táncsics Mihály utca",47.507016,18.921367,,
F04789,"Budakeszi, Táncsics Mihály utca",47.507052,18.921473,,
F04790,"Budakeszi, Táncsics Mihály utca",47.507331,18.921672,,
F04791,"Tulipán utca",47.462357,18.973946,,
F04792,"Tulipán utca",47.462186,18.973428,,
F04793,"Szentistvántelep",47.629301,19.043119,0,008227
F04794,"Szentistvántelep",47.628303,19.043505,0,008227
F04795,"Budaörs, Felsőhatár utca",47.46318,18.980881,,
F04796,"Felsőhatár utca",47.463081,18.981094,,
F04797,"Bajcsy-Zsilinszky utca",47.589941,18.936106,,
F04798,"Bajcsy-Zsilinszky utca",47.590238,18.936398,,
F04799,"Pilisvörösvári utca",47.594954,18.935769,,
F04800,"Pilisvörösvári utca",47.595079,18.935317,,
F04801,"Csíki csárda",47.459865,18.921905,,
F04802,"Csíki csárda",47.459451,18.921136,,
F04803,"Csíki tanya",47.458741,18.914135,,
F04804,"Csíki tanya",47.458572,18.91525,,
F04805,"Lévai utca",47.459467,18.946721,,
F04806,"Lévai utca",47.458649,18.946961,,
F04807,"Kötő utca",47.460873,18.94953,,
F04808,"Kötő utca",47.460631,18.95018,,
F04809,"Templom tér",47.461685,18.96437,,
F04810,"Templom tér",47.461577,18.96449,,
F04811,"Baross utca",47.459036,18.958711,,
F04812,"Téglagyár",47.443824,18.910925,,
F04813,"Téglagyár",47.44404,18.91095,,
F04814,"Ady Endre utca",47.434905,18.906891,,
F04815,"Zrínyi utca",47.435086,18.910623,,
F04816,"Kölcsey Ferenc utca",47.407815,18.946191,,
F04817,"Solymár, téglagyári bekötőút",47.587733,18.992841,,
F04818,"Solymár, téglagyári bekötőút",47.587257,18.993932,,
F04819,"Kövesbérci utca",47.592631,18.983529,,
F04820,"Kövesbérci utca",47.59193,18.984473,,
F04821,"BM iskola",47.550038,18.933759,,
F04822,"BM iskola",47.549688,18.934052,,
F04823,"Mészégető",47.558705,18.921383,,
F04824,"Mészégető",47.558974,18.920585,,
F04825,"Posta",47.576199,18.889406,,
F04826,"Posta",47.575842,18.886981,,
F04827,"Nagykovácsi, községháza",47.576027,18.884163,,
F04828,"Nagykovácsi, községháza",47.57592,18.884482,,
F04829,"Alcsíki dűlő",47.46004,18.934013,,
F04830,"Alcsíki dűlő",47.460121,18.934517,,
F04831,"Váci Mihály utca",47.595634,18.932404,,
F04832,"Váci Mihály utca",47.596119,18.931352,,
F04833,"Budaörs, Tetra Pak",47.457389,18.903927,,
F04834,"Tetra Pak",47.457793,18.903514,,
F04835,"Budaörsi lakótelep",47.455972,18.940653,,
F04836,"Budaörsi lakótelep",47.456016,18.940361,,
F04837,"Lejtő utca",47.45956,18.930619,,
F04838,"Lejtő utca",47.459399,18.931707,,
003209,"Budapest, Batthyány tér 3.vágány M",47.506752,19.039368,0,008187
007877,"Bíróság",47.519564,18.978068,,
007878,"Bíróság",47.519432,18.978048,,
007879,"Római úti lakótelep, Varsa utca",47.570899,19.058317,,
007880,"Vörösvári út",47.547647,19.028766,,
007881,"Váradi utca",47.543771,19.030123,,
007882,"Váradi utca",47.542667,19.029983,,
007883,"Perényi út",47.545788,19.029597,,
007884,"Deák Ferenc tér M",47.497362,19.055097,,
007885,"Szende Pál utca",47.497044,19.04884,,
007887,"Mester utca",47.482246,19.068716,,
007888,"Mester utca",47.482546,19.068484,,
007897,"Kelenföldi pályaudvar",47.464597,19.022948,,
007898,"Kelenföldi pályaudvar",47.464678,19.022961,,
007899,"Kelenföldi pályaudvar",47.464768,19.022987,,
007900,"Szakorvosi Rendelőintézet",47.504057,19.022119,,
007902,"Újpest-Városkapu M",47.5586,19.07822,,
007913,"526. sor",47.479336,19.211187,,
007914,"526. sor",47.479356,19.211366,,
007919,"Újpalota, Pólus Center",47.552595,19.143671,,
007923,"Kele utca",47.431784,19.173811,,
007924,"Ültetvény utca",47.396864,19.175437,,
007927,"Ferihegy vasútállomás",47.438446,19.222622,,
007928,"Ferihegy vasútállomás",47.437728,19.223448,,
007931,"Törley tér",47.430374,19.036551,,
007943,"Csömör, Béke tér",47.542371,19.225096,,
007949,"Kocsis Sándor út",47.574268,19.01472,,
007967,"Kelenföldi pályaudvar",47.465751,19.021892,,
007968,"Mogyoród útja",47.570578,19.128273,,
007972,"Hűvösvölgy",47.543142,18.9644,,
007973,"Hűvösvölgy",47.542899,18.964573,,
007974,"Hűvösvölgy",47.542612,18.96476,,
007975,"Hűvösvölgy",47.543247,18.964261,,
007976,"Hűvösvölgy",47.543264,18.963995,,
007977,"Hűvösvölgy",47.542968,18.964195,,
007978,"Hűvösvölgy",47.542683,18.964361,,
007979,"Vörösmarty utca M",47.507543,19.066675,,
007980,"Vörösmarty utca M",47.507453,19.066754,,
007995,"Jókai Mór utca",47.410645,19.020721,,
007996,"Budatétény vasútállomás (Campona)",47.405741,19.013781,,
007997,"Budatétény vasútállomás (Campona)",47.405948,19.014059,,
007998,"Budatétény vasútállomás (Campona)",47.405705,19.014297,,
007999,"Budatétény vasútállomás (Campona)",47.405741,19.014191,,
008020,"Örs vezér tere M+H",47.501005,19.136378,,
008021,"Örs vezér tere M+H",47.50179,19.13624,,
008022,"Örs vezér tere M+H",47.501511,19.136305,,
008023,"Örs vezér tere M+H",47.501535,19.13618,,
008024,"Örs vezér tere M+H",47.50114,19.136285,,
008025,"Örs vezér tere M+H",47.501814,19.135915,,
008026,"Örs vezér tere M+H",47.501374,19.136007,,
008027,"Örs vezér tere M+H",47.501458,19.135867,,
008028,"Örs vezér tere M+H",47.501113,19.135953,,
008029,"Örs vezér tere M+H",47.502105,19.135709,,
008030,"Örs vezér tere M+H",47.501779,19.135622,,
008031,"Örs vezér tere M+H",47.501365,19.135688,,
008036,"Kőbányai út 31.",47.487454,19.104208,,
008037,"Kőbányai út 31.",47.487482,19.103704,,
008047,"Lajosmizsei sorompó",47.450444,19.161416,,
008050,"Liptó utca",47.486084,19.007073,,
008051,"Liptó utca",47.486012,19.0071,,
008054,"Mexikói út",47.519779,19.091072,1,
008055,"Széchenyi fürdő",47.517483,19.08095,1,
008056,"Hősök tere",47.514259,19.076845,1,
008057,"Bajza utca",47.511333,19.072468,1,
008058,"Kodály körönd",47.509232,19.069324,1,
008059,"Vörösmarty utca",47.507214,19.066305,1,
008060,"Oktogon",47.505058,19.06307,1,
008061,"Opera",47.502254,19.058914,1,
008062,"Bajcsy-Zsilinszky út",47.499828,19.055244,1,
008067,"Szent Imre tér",47.430924,19.070307,,
008068,"Vörösmarty tér",47.496719,19.050583,1,
008075,"Kőbánya-Kispest",47.463402,19.149185,1,
008076,"Határ út",47.465443,19.126757,1,
008077,"Pöttyös utca",47.468815,19.117077,1,
008078,"Ecseri út",47.470695,19.11112,1,
008082,"Népliget",47.475441,19.098808,1,
008083,"Nagyvárad tér",47.478943,19.089796,1,
008084,"Klinikák",47.482834,19.079176,1,
008085,"Corvin-negyed",47.485786,19.070152,1,
008086,"Széll Kálmán tér M",47.507332,19.026339,,
008087,"Fény utcai piac",47.50851,19.023683,,
008089,"Móricz Zsigmond körtér (Karinthy Fr. út)",47.477031,19.049556,,
008093,"Dél-pesti autóbuszgarázs",47.426667,19.161783,,
008094,"Dél-pesti autóbuszgarázs",47.426227,19.161,,
008095,"Nagykőrösi út",47.425244,19.157095,,
008096,"Nagykőrösi út",47.425216,19.157519,,
008098,"Kapisztrán utca",47.43639,19.013422,,
008099,"Pék utca",47.442121,19.01843,,
008100,"Pék utca",47.442184,19.018616,,
008101,"Rózsavölgy felső",47.441123,19.022302,,
008102,"Rózsavölgy felső",47.44112,19.022654,,
008103,"Rózsavölgy alsó",47.438247,19.03051,,
008104,"Rózsavölgy alsó",47.438247,19.030033,,
008106,"Vihar utca",47.43429,19.035695,,
008109,"Damjanich utca",47.402557,18.991061,,
008110,"Barosstelep vasútállomás",47.399627,18.990912,,
008111,"Angeli utca",47.402034,18.974024,,
008112,"Szakiskola utca",47.404959,18.975835,,
008113,"Szilvafa utca",47.40519,18.982174,,
008114,"Barackos út",47.404319,18.990768,,
008115,"Szebeni utca",47.430337,19.016064,,
008116,"Szebeni utca",47.430175,19.016899,,
008119,"Mátra utca",47.40008,18.997721,,
008120,"Budatétény vasútállomás (Campona)",47.405651,19.013754,,
008124,"Remete utca",47.430705,19.012856,,
008125,"Arany János utca",47.431205,19.012359,,
008126,"Hír utca",47.432872,19.011529,,
008127,"Hír utca",47.432914,19.011403,,
008128,"Ady Endre út",47.435906,19.03655,,
008129,"Kálvin tér",47.489693,19.061707,1,
008130,"Ferenciek tere",47.493172,19.05592,1,
008132,"Puskás Ferenc Stadion M",47.501287,19.107741,,
008136,"Arany János utca",47.503063,19.054531,1,
008137,"Nyugati pályaudvar",47.510571,19.056072,1,
008138,"Lehel tér",47.51741,19.060192,1,
008139,"Dózsa György út",47.524323,19.063595,1,
008141,"Árpád híd",47.532719,19.066755,1,
008146,"Vajda Péter utca",47.481347,19.103167,,
008147,"Vajda Péter utca",47.481839,19.103652,,
008148,"Kőbányai út",47.485804,19.10712,,
008149,"Kőbányai út",47.48628,19.107545,,
008150,"Zsil utca",47.482916,19.062991,,
008152,"Mester utca",47.46959,19.083734,,
008153,"Mester utca",47.469733,19.084557,,
008155,"Lágymányosi híd, pesti hídfő H",47.468747,19.07275,,
008156,"Új köztemető",47.47273,19.178014,,
008159,"Forgách utca",47.539383,19.069597,1,
008162,"Gyöngyösi utca",47.548691,19.073233,1,
008163,"Újpest-Városkapu",47.558926,19.079229,1,
008164,"Örs vezér tere M+H",47.50149,19.136737,,
008168,"Dózsa György út",47.400991,19.002728,,
008169,"Dózsa György út",47.400946,19.003576,,
008170,"Angeli utca",47.390618,18.980987,,
008174,"Népliget M",47.47588,19.100654,,
008181,"Cinkotai autóbuszgarázs",47.498502,19.237731,,
008186,"Újpest-Központ",47.560429,19.089916,1,
008187,"Batthyány tér",47.50676,19.039322,1,
008188,"Margit híd, budai hídfő",47.515367,19.039507,1,
008189,"Szépvölgyi út",47.527303,19.040168,1,
008190,"Tímár utca",47.533964,19.044643,1,
008191,"Szentlélek tér",47.539655,19.047163,1,
008194,"Filatorigát",47.551903,19.046243,1,
008195,"Kaszásdűlő",47.556774,19.045266,1,
008196,"Aquincum",47.568229,19.048495,1,
008197,"Rómaifürdő",47.575685,19.048588,1,
008198,"Csillaghegy",47.586098,19.045008,1,
008199,"Békásmegyer",47.598091,19.054599,1,
008206,"Mexikói út M",47.519275,19.09111,,
008209,"Czobor utca",47.522202,19.102758,,
008218,"Széchenyi István tér",47.498915,19.047048,,
008222,"Örs vezér tere - Zugló M+H",47.503688,19.136482,,
008225,"Budakalász",47.616165,19.054914,1,
008226,"Budakalász, lenfonó",47.621766,19.046756,1,
008227,"Szentistvántelep",47.628802,19.043312,1,
008229,"Szigetszentmárton-Szigetújfalu H",47.228036,18.946351,0,008823
008230,"Szigetszentmárton, Dózsa György utca",47.227091,18.955887,,
008231,"Szigetszentmárton, Dózsa György utca",47.227118,18.956124,,
008232,"Horgásztanyák",47.214244,18.954338,,
008233,"Horgásztanyák",47.213326,18.953759,,
008234,"Angyalisziget",47.199763,18.94527,,
008235,"Angyalisziget",47.199538,18.945323,,
008236,"Ráckeve H",47.175769,18.942572,,
008238,"Széchenyi István tér",47.500597,19.046716,,
008239,"Millenniumi Kulturális Központ",47.471284,19.07307,,
008240,"Millenniumi Kulturális Központ",47.471311,19.073215,,
008241,"Szőnyi út",47.52663,19.096255,,
008242,"Teleki Blanka utca",47.523924,19.09377,,
008243,"Szántóföld utca",47.572253,19.138869,,
008245,"Kolozsvár utcai piac",47.53683,19.114966,,
008246,"Rákospalotai köztemető",47.551216,19.136016,,
008249,"Pomáz",47.642967,19.032398,1,
008250,"Pannóniatelep",47.652179,19.064904,1,
008260,"Nagybányai út",47.528442,18.99617,,
008261,"Nagybányai út",47.528352,18.996317,,
008262,"Hidegkuti Nándor Stadion",47.490645,19.10891,,
008263,"Lágymányosi híd",47.469095,19.070091,0,008414
008264,"Lágymányosi híd",47.469995,19.070144,0,008414
008265,"Lágymányosi híd, pesti hídfő H",47.468753,19.073752,,
008267,"Szentlőrinci út",47.424569,19.157769,,
008269,"Delej utca",47.484685,19.096357,,
008270,"Delej utca",47.484454,19.09643,,
008271,"Szentendre",47.661038,19.075607,1,
008272,"Vágóhíd",47.466285,19.07717,1,
008273,"Beöthy utca",47.460673,19.081819,1,
008274,"Kén utca",47.454906,19.086556,1,
008275,"Timót utca",47.447939,19.09045,1,
008276,"Pesterzsébet felső",47.438148,19.093614,1,
008277,"Torontál utca",47.423191,19.105208,1,
008279,"Soroksár felső",47.409659,19.111925,1,
008280,"Pázmány Péter sétány",47.469288,19.06434,,
008281,"Soroksár, Hősök tere",47.399309,19.114781,1,
008282,"Szent István utca",47.391673,19.11491,1,
008283,"Óceán-árok utca",47.590056,19.100627,,
008284,"Óceán-árok utca",47.590352,19.101585,,
008285,"Millenniumtelep",47.379741,19.104897,1,
008286,"Népliget M",47.476255,19.099242,,
008287,"Népliget M (Üllői út)",47.476321,19.098943,,
008289,"Szilágyi utca",47.570859,19.111341,,
008295,"Dunaharaszti felső",47.366371,19.092656,1,
008296,"Dunaharaszti külső",47.360258,19.086425,1,
008317,"Bartók Béla utca",47.433274,18.919582,,
008318,"Raktárváros",47.441524,18.938283,,
008319,"Raktárváros",47.441542,18.938614,,
008320,"Törökbálint, Munkácsy Mihály utca",47.431787,18.917213,,
008322,"Harangláb",47.4319,18.914084,,
008323,"Károlyi Mihály utca",47.437666,18.899552,,
008324,"Tükörhegy",47.436358,18.927091,,
008325,"Tükörhegy",47.436187,18.926999,,
008326,"Ady Endre utca",47.435021,18.906268,,
008328,"Óvoda utca",47.440051,18.895734,,
008329,"Óvoda utca",47.44026,18.895183,,
008330,"Határ utca",47.44526,18.894307,,
008331,"Határ utca",47.4449,18.894043,,
008332,"GLAXO",47.446042,18.88127,,
008333,"Törökbálint, bevásárlóközpont",47.443218,18.887405,,
008336,"Növény utca",47.402164,19.015724,,
008337,"Növény utca",47.402038,19.015154,,
008339,"Budaörsi lakótelep",47.456017,18.940918,,
008341,"Templom tér",47.542367,19.130057,,
008344,"Királyhágó tér",47.495422,19.018752,,
008345,"Katona József utca",47.438323,18.906484,,
008346,"Szigetszentmiklós",47.344207,19.050242,1,
008347,"József Attila-telep",47.337095,19.034336,1,
008348,"Szigetszentmiklós alsó",47.336444,19.019615,1,
008349,"Szigetszentmiklós, gyártelep",47.333325,19.003881,1,
008350,"Szigethalom",47.330041,18.993868,1,
008353,"Észak-Pesti Kórház",47.539377,19.122388,,
008359,"Óbudai autóbuszgarázs",47.568464,19.027197,,
008360,"Óbudai autóbuszgarázs",47.568353,19.027323,,
008361,"Áruházak",47.565048,19.150019,,
008366,"Szigethalom alsó",47.321368,18.983529,1,
008367,"Tököl",47.313414,18.974228,1,
008368,"Szigetmajor",47.293735,18.964715,1,
008369,"Szigetcsép",47.270179,18.956215,1,
008370,"Egyetemi Tangazdaság",47.258641,18.949556,1,
008371,"Szigetszentmárton-Szigetújfalu",47.227924,18.946067,1,
008372,"Horgásztanyák",47.213582,18.952953,1,
008374,"Angyalisziget",47.199808,18.945066,1,
008377,"Nagykőrösi út",47.456426,19.114666,,
008379,"Kőbánya alsó vasútállomás",47.483885,19.127207,,
008380,"Kőbánya alsó vasútállomás",47.483258,19.128208,,
008381,"Kőbánya alsó vasútállomás",47.483993,19.127685,,
008382,"Örs vezér tere - Kőbánya M",47.502482,19.136825,,
008383,"Örs vezér tere - Kőbánya M",47.502608,19.136719,,
008399,"Pestszentimre vasútállomás (Nemes utca)",47.404317,19.186677,,
008400,"Dunakeszi, Auchan áruház",47.608935,19.117644,,
008402,"Kert sor",47.591114,19.045363,,
008403,"Kert sor",47.591363,19.04537,,
008404,"Csillaghegy H",47.58476,19.041967,,
008405,"Csillaghegy H",47.584763,19.041841,,
008406,"Forrásliget lakópark",47.581153,19.037568,,
008407,"Forrásliget lakópark",47.581423,19.037847,,
008408,"Ürömhegyi lejtő",47.577645,19.032198,,
008409,"Ürömhegyi lejtő",47.577663,19.032065,,
008410,"Aranyhegyi lejtő",47.571411,19.029688,,
008411,"Aranyhegyi lejtő",47.571717,19.029701,,
008412,"Bécsi út",47.548451,19.029211,,
008413,"Boráros tér",47.479206,19.066526,1,
008414,"Lágymányosi híd",47.469545,19.070118,1,
008415,"Szabadkikötő",47.444464,19.071615,1,
008417,"Szent Imre tér",47.431322,19.067656,1,
008428,"Budakalász, Budai út",47.61709,19.051508,,
008429,"Budakalász, Budai út",47.616739,19.051787,,
008430,"Budakalász, Lenfonó",47.620337,19.046346,,
008431,"Budakalász, Lenfonó H",47.621755,19.045728,,
008432,"Szentistvántelep H",47.628387,19.043419,,
008433,"Szentistvántelep H",47.627065,19.043871,,
008434,"Pomáz H",47.643883,19.030374,,
008435,"Pomáz H",47.64257,19.031466,,
008436,"Szentendre, Papírgyár",47.648991,19.069439,,
