route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
030,LA,LA0300132,Pavones,0,,030_A
030,LA,LA0300133,Felipe II,1,,030_B
030,LA,LA0300134,Pavones,0,,030_A
030,LA,LA0300135,Felipe II,1,,030_B
030,LA,LA0300136,Pavones,0,,030_A
030,LA,LA0300137,Felipe II,1,,030_B
030,LA,LA0300138,Pavones,0,,030_A
030,LA,LA0300139,Felipe II,1,,030_B
030,LA,LA03001310,Pavones,0,,030_A
030,LA,LA03001311,Felipe II,1,,030_B
030,LA,LA03001312,Pavones,0,,030_A
030,LA,LA03001313,Felipe II,1,,030_B
030,LA,LA03001314,Pavones,0,,030_A
030,LA,LA03001315,Felipe II,1,,030_B
030,LA,LA03001316,Pavones,0,,030_A
030,LA,LA03001317,Felipe II,1,,030_B
030,LA,LA03001318,Pavones,0,,030_A
030,LA,LA03001319,Felipe II,1,,030_B
030,LA,LA03001320,Pavones,0,,030_A
030,LA,LA0300141,Felipe II,1,,030_B
030,LA,LA0300142,Pavones,0,,030_A
030,LA,LA0300143,Felipe II,1,,030_B
030,LA,LA0300144,Pavones,0,,030_A
030,LA,LA0300145,Felipe II,1,,030_B
030,LA,LA0300146,Pavones,0,,030_A
030,LA,LA0300147,Felipe II,1,,030_B
030,LA,LA0300148,Pavones,0,,030_A
030,LA,LA0300149,Felipe II,1,,030_B
030,LA,LA03001410,Pavones,0,,030_A
030,LA,LA03001411,Felipe II,1,,030_B
030,LA,LA03001412,Pavones,0,,030_A
030,LA,LA03001413,Felipe II,1,,030_B
030,LA,LA03001414,Pavones,0,,030_A
030,LA,LA03001415,Felipe II,1,,030_B
030,LA,LA03001416,Pavones,0,,030_A
030,LA,LA0300151,Felipe II,1,,030_B
030,LA,LA0300152,Pavones,0,,030_A
030,LA,LA0300153,Felipe II,1,,030_B
030,LA,LA0300154,Pavones,0,,030_A
030,LA,LA0300155,Felipe II,1,,030_B
030,LA,LA0300156,Pavones,0,,030_A
030,LA,LA0300157,Felipe II,1,,030_B
030,LA,LA0300158,Pavones,0,,030_A
030,LA,LA0300159,Felipe II,1,,030_B
030,LA,LA03001510,Pavones,0,,030_A
030,LA,LA03001511,Felipe II,1,,030_B
030,LA,LA03001512,Pavones,0,,030_A
030,LA,LA03001513,Felipe II,1,,030_B
030,LA,LA03001514,Pavones,0,,030_A
030,LA,LA03001515,Felipe II,1,,030_B
030,LA,LA03001516,Pavones,0,,030_A
030,LA,LA03001517,Felipe II,1,,030_B
030,LA,LA03001518,Pavones,0,,030_A
030,LA,LA0300161,Felipe II,1,,030_B
030,LA,LA0300162,Pavones,0,,030_A
030,LA,LA0300163,Felipe II,1,,030_B
030,LA,LA0300164,Pavones,0,,030_A
030,LA,LA0300165,Felipe II,1,,030_B
030,LA,LA0300166,Pavones,0,,030_A
030,LA,LA0300167,Felipe II,1,,030_B
030,LA,LA0300168,Pavones,0,,030_A
030,LA,LA0300171,Felipe II,1,,030_B
030,LA,LA0300172,Pavones,0,,030_A
030,LA,LA0300173,Felipe II,1,,030_B
030,LA,LA0300174,Pavones,0,,030_A
030,LA,LA0300175,Felipe II,1,,030_B
030,LA,LA0300176,Pavones,0,,030_A
030,LA,LA0300177,Felipe II,1,,030_B
030,LA,LA0300178,Pavones,0,,030_A
030,LA,LA0300179,Felipe II,1,,030_B
030,LA,LA03001710,Pavones,0,,030_A
030,SA,SA0300011,Felipe II,1,,030_B
030,SA,SA0300012,Pavones,0,,030_A
030,SA,SA0300013,Felipe II,1,,030_B
030,SA,SA0300014,Pavones,0,,030_A
030,SA,SA0300015,Felipe II,1,,030_B
030,SA,SA0300016,Pavones,0,,030_A
030,SA,SA0300017,Felipe II,1,,030_B
030,SA,SA0300018,Pavones,0,,030_A
030,SA,SA0300019,Felipe II,1,,030_B
030,SA,SA03000110,Pavones,0,,030_A
030,SA,SA03000111,Felipe II,1,,030_B
030,SA,SA03000112,Pavones,0,,030_A
030,SA,SA03000113,Felipe II,1,,030_B
030,SA,SA03000114,Pavones,0,,030_A
030,SA,SA03000115,Felipe II,1,,030_B
030,SA,SA03000116,Pavones,0,,030_A
030,SA,SA03000117,Felipe II,1,,030_B
030,SA,SA03000118,Pavones,0,,030_A
030,SA,SA03000119,Felipe II,1,,030_B
030,SA,SA03000120,Pavones,0,,030_A
030,SA,SA03000121,Felipe II,1,,030_B
030,SA,SA03000122,Pavones,0,,030_A
030,SA,SA03000123,Felipe II,1,,030_B
030,SA,SA03000124,Pavones,0,,030_A
030,SA,SA0300021,Felipe II,1,,030_B
030,SA,SA0300022,Pavones,0,,030_A
030,SA,SA0300023,Felipe II,1,,030_B
030,SA,SA0300024,Pavones,0,,030_A
030,SA,SA0300025,Felipe II,1,,030_B
030,SA,SA0300026,Pavones,0,,030_A
030,SA,SA0300027,Felipe II,1,,030_B
030,SA,SA0300028,Pavones,0,,030_A
030,SA,SA0300029,Felipe II,1,,030_B
030,SA,SA03000210,Pavones,0,,030_A
030,SA,SA03000211,Felipe II,1,,030_B
030,SA,SA03000212,Pavones,0,,030_A
030,SA,SA03000213,Felipe II,1,,030_B
030,SA,SA03000214,Pavones,0,,030_A
030,SA,SA03000215,Felipe II,1,,030_B
030,SA,SA03000216,Pavones,0,,030_A
030,SA,SA03000217,Felipe II,1,,030_B
030,SA,SA03000218,Pavones,0,,030_A
030,SA,SA03000219,Felipe II,1,,030_B
030,SA,SA03000220,Pavones,0,,030_A
030,SA,SA03000221,Felipe II,1,,030_B
030,SA,SA03000222,Pavones,0,,030_A
030,SA,SA03000223,Felipe II,1,,030_B
030,SA,SA03000224,Pavones,0,,030_A
030,SA,SA0300031,Felipe II,1,,030_B
030,SA,SA0300032,Pavones,0,,030_A
030,SA,SA0300033,Felipe II,1,,030_B
030,SA,SA0300034,Pavones,0,,030_A
030,SA,SA0300035,Felipe II,1,,030_B
030,SA,SA0300036,Pavones,0,,030_A
030,SA,SA0300037,Felipe II,1,,030_B
030,SA,SA0300038,Pavones,0,,030_A
030,SA,SA0300039,Felipe II,1,,030_B
030,SA,SA03000310,Pavones,0,,030_A
030,SA,SA03000311,Felipe II,1,,030_B
030,SA,SA03000312,Pavones,0,,030_A
030,SA,SA03000313,Felipe II,1,,030_B
030,SA,SA03000314,Pavones,0,,030_A
030,SA,SA03000315,Felipe II,1,,030_B
030,SA,SA03000316,Pavones,0,,030_A
030,SA,SA03000317,Felipe II,1,,030_B
030,SA,SA03000318,Pavones,0,,030_A
030,SA,SA03000319,Felipe II,1,,030_B
030,SA,SA03000320,Pavones,0,,030_A
030,SA,SA03000321,Felipe II,1,,030_B
030,SA,SA03000322,Pavones,0,,030_A
030,SA,SA03000323,Felipe II,1,,030_B
030,SA,SA03000324,Pavones,0,,030_A
030,SA,SA0300041,Felipe II,1,,030_B
030,SA,SA0300042,Pavones,0,,030_A
030,SA,SA0300043,Felipe II,1,,030_B
030,SA,SA0300044,Pavones,0,,030_A
030,SA,SA0300045,Felipe II,1,,030_B
030,SA,SA0300046,Pavones,0,,030_A
030,SA,SA0300047,Felipe II,1,,030_B
030,SA,SA0300048,Pavones,0,,030_A
030,SA,SA0300049,Felipe II,1,,030_B
030,SA,SA03000410,Pavones,0,,030_A
030,SA,SA03000411,Felipe II,1,,030_B
030,SA,SA03000412,Pavones,0,,030_A
030,SA,SA03000413,Felipe II,1,,030_B
030,SA,SA03000414,Pavones,0,,030_A
030,SA,SA03000415,Felipe II,1,,030_B
030,SA,SA03000416,Pavones,0,,030_A
030,SA,SA03000417,Felipe II,1,,030_B
030,SA,SA03000418,Pavones,0,,030_A
030,SA,SA03000419,Felipe II,1,,030_B
030,SA,SA03000420,Pavones,0,,030_A
030,SA,SA03000421,Felipe II,1,,030_B
030,SA,SA03000422,Pavones,0,,030_A
030,SA,SA03000423,Felipe II,1,,030_B
030,SA,SA03000424,Pavones,0,,030_A
030,SA,SA0300051,Felipe II,1,,030_B
030,SA,SA0300052,Pavones,0,,030_A
030,SA,SA0300053,Felipe II,1,,030_B
030,SA,SA0300054,Pavones,0,,030_A
030,SA,SA0300055,Felipe II,1,,030_B
030,SA,SA0300056,Pavones,0,,030_A
030,SA,SA0300057,Felipe II,1,,030_B
030,SA,SA0300058,Pavones,0,,030_A
030,SA,SA0300059,Felipe II,1,,030_B
030,SA,SA03000510,Pavones,0,,030_A
030,SA,SA03000511,Felipe II,1,,030_B
030,SA,SA03000512,Pavones,0,,030_A
030,SA,SA03000513,Felipe II,1,,030_B
030,SA,SA03000514,Pavones,0,,030_A
030,SA,SA03000515,Felipe II,1,,030_B
030,SA,SA03000516,Pavones,0,,030_A
030,SA,SA03000517,Felipe II,1,,030_B
030,SA,SA03000518,Pavones,0,,030_A
030,SA,SA03000519,Felipe II,1,,030_B
030,SA,SA03000520,Pavones,0,,030_A
030,SA,SA0300061,Felipe II,1,,030_B
030,SA,SA0300062,Pavones,0,,030_A
030,SA,SA0300063,Felipe II,1,,030_B
030,SA,SA0300064,Pavones,0,,030_A
030,SA,SA0300065,Felipe II,1,,030_B
030,SA,SA0300066,Pavones,0,,030_A
030,SA,SA0300067,Felipe II,1,,030_B
030,SA,SA0300068,Pavones,0,,030_A
030,SA,SA0300069,Felipe II,1,,030_B
030,SA,SA03000610,Pavones,0,,030_A
030,SA,SA03000611,Felipe II,1,,030_B
030,SA,SA03000612,Pavones,0,,030_A
030,SA,SA03000613,Felipe II,1,,030_B
030,SA,SA03000614,Pavones,0,,030_A
030,SA,SA03000615,Felipe II,1,,030_B
030,SA,SA03000616,Pavones,0,,030_A
030,SA,SA03000617,Felipe II,1,,030_B
030,SA,SA03000618,Pavones,0,,030_A
030,SA,SA03000619,Felipe II,1,,030_B
030,SA,SA03000620,Pavones,0,,030_A
030,SA,SA0300071,Felipe II,1,,030_B
030,SA,SA0300072,Pavones,0,,030_A
030,SA,SA0300073,Felipe II,1,,030_B
030,SA,SA0300074,Pavones,0,,030_A
030,SA,SA0300075,Felipe II,1,,030_B
030,SA,SA0300076,Pavones,0,,030_A
030,SA,SA0300077,Felipe II,1,,030_B
030,SA,SA0300078,Pavones,0,,030_A
030,SA,SA0300079,Felipe II,1,,030_B
030,SA,SA03000710,Pavones,0,,030_A
030,SA,SA03000711,Felipe II,1,,030_B
030,SA,SA03000712,Pavones,0,,030_A
030,SA,SA03000713,Felipe II,1,,030_B
030,SA,SA03000714,Pavones,0,,030_A
030,SA,SA03000715,Felipe II,1,,030_B
030,SA,SA03000716,Pavones,0,,030_A
030,SA,SA0300081,Felipe II,1,,030_B
030,SA,SA0300082,Pavones,0,,030_A
030,SA,SA0300083,Felipe II,1,,030_B
030,SA,SA0300084,Pavones,0,,030_A
030,SA,SA0300085,Felipe II,1,,030_B
030,SA,SA0300086,Pavones,0,,030_A
030,SA,SA0300087,Felipe II,1,,030_B
030,SA,SA0300088,Pavones,0,,030_A
030,SA,SA0300089,Felipe II,1,,030_B
030,SA,SA03000810,Pavones,0,,030_A
030,SA,SA03000811,Felipe II,1,,030_B
030,SA,SA03000812,Pavones,0,,030_A
030,SA,SA03000813,Felipe II,1,,030_B
030,SA,SA03000814,Pavones,0,,030_A
030,SA,SA03000815,Felipe II,1,,030_B
030,SA,SA03000816,Pavones,0,,030_A
030,SA,SA03000817,Felipe II,1,,030_B
030,SA,SA03000818,Pavones,0,,030_A
030,SA,SA0300091,Felipe II,1,,030_B
030,SA,SA0300092,Pavones,0,,030_A
030,SA,SA0300093,Felipe II,1,,030_B
030,SA,SA0300094,Pavones,0,,030_A
030,SA,SA0300095,Felipe II,1,,030_B
030,SA,SA0300096,Pavones,0,,030_A
030,SA,SA0300097,Felipe II,1,,030_B
030,SA,SA0300098,Pavones,0,,030_A
030,SA,SA0300099,Felipe II,1,,030_B
030,SA,SA03000910,Pavones,0,,030_A
030,SA,SA0300101,Felipe II,1,,030_B
030,SA,SA0300102,Pavones,0,,030_A
030,SA,SA0300103,Felipe II,1,,030_B
030,SA,SA0300104,Pavones,0,,030_A
030,SA,SA0300105,Felipe II,1,,030_B
030,SA,SA0300106,Pavones,0,,030_A
031,FE,FE0310011,Plaza Mayor,1,,031_B
031,FE,FE0310012,Aluche,0,,031_A
031,FE,FE0310013,Plaza Mayor,1,,031_B
031,FE,FE0310014,Aluche,0,,031_A
031,FE,FE0310015,Plaza Mayor,1,,031_B
031,FE,FE0310016,Aluche,0,,031_A
031,FE,FE0310017,Plaza Mayor,1,,031_B
031,FE,FE0310018,Aluche,0,,031_A
031,FE,FE0310019,Plaza Mayor,1,,031_B
031,FE,FE03100110,Aluche,0,,031_A
031,FE,FE03100111,Plaza Mayor,1,,031_B
031,FE,FE03100112,Aluche,0,,031_A
031,FE,FE03100113,Plaza Mayor,1,,031_B
031,FE,FE03100114,Aluche,0,,031_A
031,FE,FE03100115,Plaza Mayor,1,,031_B
031,FE,FE03100116,Aluche,0,,031_A
031,FE,FE03100117,Plaza Mayor,1,,031_B
031,FE,FE03100118,Aluche,0,,031_A
031,FE,FE03100119,Plaza Mayor,1,,031_B
031,FE,FE03100120,Aluche,0,,031_A
031,FE,FE03100121,Plaza Mayor,1,,031_B
031,FE,FE03100122,Aluche,0,,031_A
031,FE,FE03100123,Plaza Mayor,1,,031_B
031,FE,FE03100124,Aluche,0,,031_A
031,FE,FE03100125,Plaza Mayor,1,,031_B
031,FE,FE03100126,Aluche,0,,031_A
031,FE,FE03100127,Plaza Mayor,1,,031_B
031,FE,FE03100128,Aluche,0,,031_A
031,FE,FE03100129,Plaza Mayor,1,,031_B
031,FE,FE03100130,Aluche,0,,031_A
031,FE,FE0310021,Plaza Mayor,1,,031_B
031,FE,FE0310022,Aluche,0,,031_A
031,FE,FE0310023,Plaza Mayor,1,,031_B
031,FE,FE0310024,Aluche,0,,031_A
031,FE,FE0310025,Plaza Mayor,1,,031_B
031,FE,FE0310026,Aluche,0,,031_A
031,FE,FE0310027,Plaza Mayor,1,,031_B
031,FE,FE0310028,Aluche,0,,031_A
031,FE,FE0310029,Plaza Mayor,1,,031_B
031,FE,FE03100210,Aluche,0,,031_A
031,FE,FE03100211,Plaza Mayor,1,,031_B
031,FE,FE03100212,Aluche,0,,031_A
031,FE,FE03100213,Plaza Mayor,1,,031_B
031,FE,FE03100214,Aluche,0,,031_A
031,FE,FE03100215,Plaza Mayor,1,,031_B
031,FE,FE03100216,Aluche,0,,031_A
031,FE,FE03100217,Plaza Mayor,1,,031_B
031,FE,FE03100218,Aluche,0,,031_A
031,FE,FE03100219,Plaza Mayor,1,,031_B
031,FE,FE03100220,Aluche,0,,031_A
031,FE,FE03100221,Plaza Mayor,1,,031_B
031,FE,FE03100222,Aluche,0,,031_A
031,FE,FE03100223,Plaza Mayor,1,,031_B
031,FE,FE03100224,Aluche,0,,031_A
031,FE,FE03100225,Plaza Mayor,1,,031_B
031,FE,FE03100226,Aluche,0,,031_A
031,FE,FE0310031,Plaza Mayor,1,,031_B
031,FE,FE0310032,Aluche,0,,031_A
031,FE,FE0310033,Plaza Mayor,1,,031_B
031,FE,FE0310034,Aluche,0,,031_A
031,FE,FE0310035,Plaza Mayor,1,,031_B
031,FE,FE0310036,Aluche,0,,031_A
031,FE,FE0310037,Plaza Mayor,1,,031_B
031,FE,FE0310038,Aluche,0,,031_A
031,FE,FE0310039,Plaza Mayor,1,,031_B
031,FE,FE03100310,Aluche,0,,031_A
031,FE,FE03100311,Plaza Mayor,1,,031_B
031,FE,FE03100312,Aluche,0,,031_A
031,FE,FE03100313,Plaza Mayor,1,,031_B
031,FE,FE03100314,Aluche,0,,031_A
031,FE,FE03100315,Plaza Mayor,1,,031_B
031,FE,FE03100316,Aluche,0,,031_A
031,FE,FE03100317,Plaza Mayor,1,,031_B
031,FE,FE03100318,Aluche,0,,031_A
031,FE,FE03100319,Plaza Mayor,1,,031_B
031,FE,FE03100320,Aluche,0,,031_A
031,FE,FE03100321,Plaza Mayor,1,,031_B
031,FE,FE03100322,Aluche,0,,031_A
031,FE,FE0310041,Plaza Mayor,1,,031_B
031,FE,FE0310042,Aluche,0,,031_A
031,FE,FE0310043,Plaza Mayor,1,,031_B
031,FE,FE0310044,Aluche,0,,031_A
031,FE,FE0310045,Plaza Mayor,1,,031_B
031,FE,FE0310046,Aluche,0,,031_A
031,FE,FE0310047,Plaza Mayor,1,,031_B
031,FE,FE0310048,Aluche,0,,031_A
031,FE,FE0310049,Plaza Mayor,1,,031_B
031,FE,FE03100410,Aluche,0,,031_A
031,FE,FE03100411,Plaza Mayor,1,,031_B
031,FE,FE03100412,Aluche,0,,031_A
031,FE,FE03100413,Plaza Mayor,1,,031_B
031,FE,FE03100414,Aluche,0,,031_A
031,FE,FE03100415,Plaza Mayor,1,,031_B
031,FE,FE03100416,Aluche,0,,031_A
031,FE,FE03100417,Plaza Mayor,1,,031_B
031,FE,FE03100418,Aluche,0,,031_A
031,FE,FE03100419,Plaza Mayor,1,,031_B
031,FE,FE03100420,Aluche,0,,031_A
031,FE,FE0310051,Plaza Mayor,1,,031_B
031,FE,FE0310052,Aluche,0,,031_A
031,FE,FE0310053,Plaza Mayor,1,,031_B
031,FE,FE0310054,Aluche,0,,031_A
031,FE,FE0310055,Plaza Mayor,1,,031_B
031,FE,FE0310056,Aluche,0,,031_A
031,FE,FE0310057,Plaza Mayor,1,,031_B
031,FE,FE0310058,Aluche,0,,031_A
031,FE,FE0310059,Plaza Mayor,1,,031_B
031,FE,FE03100510,Aluche,0,,031_A
031,FE,FE03100511,Plaza Mayor,1,,031_B
031,FE,FE03100512,Aluche,0,,031_A
031,FE,FE03100513,Plaza Mayor,1,,031_B
031,FE,FE03100514,Aluche,0,,031_A
031,FE,FE03100515,Plaza Mayor,1,,031_B
031,FE,FE03100516,Aluche,0,,031_A
031,FE,FE03100517,Plaza Mayor,1,,031_B
031,FE,FE03100518,Aluche,0,,031_A
031,FE,FE03100519,Plaza Mayor,1,,031_B
031,FE,FE03100520,Aluche,0,,031_A
031,FE,FE03100521,Plaza Mayor,1,,031_B
031,FE,FE03100522,Aluche,0,,031_A
031,FE,FE0310061,Plaza Mayor,1,,031_B
031,FE,FE0310062,Aluche,0,,031_A
031,FE,FE0310063,Plaza Mayor,1,,031_B
031,FE,FE0310064,Aluche,0,,031_A
031,FE,FE0310065,Plaza Mayor,1,,031_B
031,FE,FE0310066,Aluche,0,,031_A
031,FE,FE0310067,Plaza Mayor,1,,031_B
031,FE,FE0310068,Aluche,0,,031_A
031,FE,FE0310069,Plaza Mayor,1,,031_B
031,FE,FE03100610,Aluche,0,,031_A
031,FE,FE03100611,Plaza Mayor,1,,031_B
031,FE,FE03100612,Aluche,0,,031_A
031,FE,FE03100613,Plaza Mayor,1,,031_B
031,FE,FE03100614,Aluche,0,,031_A
031,FE,FE03100615,Plaza Mayor,1,,031_B
031,FE,FE03100616,Aluche,0,,031_A
031,FE,FE03100617,Plaza Mayor,1,,031_B
031,FE,FE03100618,Aluche,0,,031_A
031,FE,FE03100619,Plaza Mayor,1,,031_B
031,FE,FE03100620,Aluche,0,,031_A
031,FE,FE0310071,Plaza Mayor,1,,031_B
031,FE,FE0310072,Aluche,0,,031_A
031,FE,FE0310073,Plaza Mayor,1,,031_B
031,FE,FE0310074,Aluche,0,,031_A
031,FE,FE0310075,Plaza Mayor,1,,031_B
031,FE,FE0310076,Aluche,0,,031_A
031,FE,FE0310077,Plaza Mayor,1,,031_B
031,FE,FE0310078,Aluche,0,,031_A
031,FE,FE0310079,Plaza Mayor,1,,031_B
031,FE,FE03100710,Aluche,0,,031_A
031,FE,FE03100711,Plaza Mayor,1,,031_B
031,FE,FE03100712,Aluche,0,,031_A
031,FE,FE03100713,Plaza Mayor,1,,031_B
031,FE,FE03100714,Aluche,0,,031_A
031,FE,FE03100715,Plaza Mayor,1,,031_B
031,FE,FE03100716,Aluche,0,,031_A
031,FE,FE0310081,Plaza Mayor,1,,031_B
031,FE,FE0310082,Aluche,0,,031_A
031,FE,FE0310083,Plaza Mayor,1,,031_B
031,FE,FE0310084,Aluche,0,,031_A
031,FE,FE0310085,Plaza Mayor,1,,031_B
031,FE,FE0310086,Aluche,0,,031_A
031,FE,FE0310087,Plaza Mayor,1,,031_B
031,FE,FE0310088,Aluche,0,,031_A
031,FE,FE0310089,Plaza Mayor,1,,031_B
031,FE,FE03100810,Aluche,0,,031_A
031,LA,LA0310011,Plaza Mayor,1,,031_B
031,LA,LA0310012,Aluche,0,,031_A
031,LA,LA0310013,Plaza Mayor,1,,031_B
031,LA,LA0310014,Aluche,0,,031_A
031,LA,LA0310015,Plaza Mayor,1,,031_B
031,LA,LA0310016,Aluche,0,,031_A
031,LA,LA0310017,Plaza Mayor,1,,031_B
031,LA,LA0310018,Aluche,0,,031_A
031,LA,LA0310019,Plaza Mayor,1,,031_B
031,LA,LA03100110,Aluche,0,,031_A
031,LA,LA03100111,Plaza Mayor,1,,031_B
031,LA,LA03100112,Aluche,0,,031_A
031,LA,LA03100113,Plaza Mayor,1,,031_B
031,LA,LA03100114,Aluche,0,,031_A
031,LA,LA03100115,Plaza Mayor,1,,031_B
031,LA,LA03100116,Aluche,0,,031_A
031,LA,LA03100117,Plaza Mayor,1,,031_B
031,LA,LA03100118,Aluche,0,,031_A
031,LA,LA03100119,Plaza Mayor,1,,031_B
031,LA,LA03100120,Aluche,0,,031_A
031,LA,LA03100121,Plaza Mayor,1,,031_B
031,LA,LA03100122,Aluche,0,,031_A
031,LA,LA0310021,Plaza Mayor,1,,031_B
031,LA,LA0310022,Aluche,0,,031_A
031,LA,LA0310023,Plaza Mayor,1,,031_B
031,LA,LA0310024,Aluche,0,,031_A
031,LA,LA0310025,Plaza Mayor,1,,031_B
031,LA,LA0310026,Aluche,0,,031_A
031,LA,LA0310027,Plaza Mayor,1,,031_B
031,LA,LA0310028,Aluche,0,,031_A
031,LA,LA0310029,Plaza Mayor,1,,031_B
031,LA,LA03100210,Aluche,0,,031_A
031,LA,LA03100211,Plaza Mayor,1,,031_B
031,LA,LA03100212,Aluche,0,,031_A
031,LA,LA03100213,Plaza Mayor,1,,031_B
031,LA,LA03100214,Aluche,0,,031_A
031,LA,LA03100215,Plaza Mayor,1,,031_B
031,LA,LA03100216,Aluche,0,,031_A
031,LA,LA03100217,Plaza Mayor,1,,031_B
031,LA,LA03100218,Aluche,0,,031_A
031,LA,LA03100219,Plaza Mayor,1,,031_B
031,LA,LA03100220,Aluche,0,,031_A
031,LA,LA03100221,Plaza Mayor,1,,031_B
031,LA,LA03100222,Aluche,0,,031_A
031,LA,LA03100223,Plaza Mayor,1,,031_B
031,LA,LA03100224,Aluche,0,,031_A
031,LA,LA03100225,Plaza Mayor,1,,031_B
031,LA,LA03100226,Aluche,0,,031_A
031,LA,LA0310031,Plaza Mayor,1,,031_B
031,LA,LA0310032,Aluche,0,,031_A
031,LA,LA0310033,Plaza Mayor,1,,031_B
031,LA,LA0310034,Aluche,0,,031_A
031,LA,LA0310035,Plaza Mayor,1,,031_B
031,LA,LA0310036,Aluche,0,,031_A
031,LA,LA0310041,Plaza Mayor,1,,031_B
031,LA,LA0310042,Aluche,0,,031_A
031,LA,LA0310043,Plaza Mayor,1,,031_B
031,LA,LA0310044,Aluche,0,,031_A
031,LA,LA0310045,Plaza Mayor,1,,031_B
031,LA,LA0310046,Aluche,0,,031_A
031,LA,LA0310047,Plaza Mayor,1,,031_B
031,LA,LA0310048,Aluche,0,,031_A
031,LA,LA0310049,Plaza Mayor,1,,031_B
031,LA,LA03100410,Aluche,0,,031_A
031,LA,LA03100411,Plaza Mayor,1,,031_B
031,LA,LA03100412,Aluche,0,,031_A
031,LA,LA03100413,Plaza Mayor,1,,031_B
031,LA,LA03100414,Aluche,0,,031_A
031,LA,LA03100415,Plaza Mayor,1,,031_B
031,LA,LA03100416,Aluche,0,,031_A
031,LA,LA03100417,Plaza Mayor,1,,031_B
031,LA,LA03100418,Aluche,0,,031_A
031,LA,LA03100419,Plaza Mayor,1,,031_B
031,LA,LA03100420,Aluche,0,,031_A
031,LA,LA03100421,Plaza Mayor,1,,031_B
031,LA,LA03100422,Aluche,0,,031_A
031,LA,LA03100423,Plaza Mayor,1,,031_B
031,LA,LA03100424,Aluche,0,,031_A
031,LA,LA03100425,Plaza Mayor,1,,031_B
031,LA,LA03100426,Aluche,0,,031_A
031,LA,LA0310051,Plaza Mayor,1,,031_B
031,LA,LA0310052,Aluche,0,,031_A
031,LA,LA0310053,Plaza Mayor,1,,031_B
031,LA,LA0310054,Aluche,0,,031_A
031,LA,LA0310055,Plaza Mayor,1,,031_B
031,LA,LA0310056,Aluche,0,,031_A
031,LA,LA0310057,Plaza Mayor,1,,031_B
031,LA,LA0310058,Aluche,0,,031_A
031,LA,LA0310059,Plaza Mayor,1,,031_B
031,LA,LA03100510,Aluche,0,,031_A
031,LA,LA03100511,Plaza Mayor,1,,031_B
031,LA,LA03100512,Aluche,0,,031_A
031,LA,LA03100513,Plaza Mayor,1,,031_B
031,LA,LA03100514,Aluche,0,,031_A
031,LA,LA03100515,Plaza Mayor,1,,031_B
031,LA,LA03100516,Aluche,0,,031_A
031,LA,LA03100517,Plaza Mayor,1,,031_B
031,LA,LA03100518,Aluche,0,,031_A
031,LA,LA03100519,Plaza Mayor,1,,031_B
031,LA,LA03100520,Aluche,0,,031_A
031,LA,LA03100521,Plaza Mayor,1,,031_B
031,LA,LA03100522,Aluche,0,,031_A
031,LA,LA03100523,Plaza Mayor,1,,031_B
031,LA,LA03100524,Aluche,0,,031_A
031,LA,LA03100525,Plaza Mayor,1,,031_B
031,LA,LA03100526,Aluche,0,,031_A
031,LA,LA0310061,Plaza Mayor,1,,031_B
031,LA,LA0310062,Aluche,0,,031_A
031,LA,LA0310063,Plaza Mayor,1,,031_B
031,LA,LA0310064,Aluche,0,,031_A
031,LA,LA0310065,Plaza Mayor,1,,031_B
031,LA,LA0310071,Plaza Mayor,1,,031_B
031,LA,LA0310072,Aluche,0,,031_A
031,LA,LA0310073,Plaza Mayor,1,,031_B
031,LA,LA0310074,Aluche,0,,031_A
031,LA,LA0310075,Plaza Mayor,1,,031_B
031,LA,LA0310076,Aluche,0,,031_A
031,LA,LA0310077,Plaza Mayor,1,,031_B
031,LA,LA0310078,Aluche,0,,031_A
031,LA,LA0310079,Plaza Mayor,1,,031_B
031,LA,LA03100710,Aluche,0,,031_A
031,LA,LA03100711,Plaza Mayor,1,,031_B
031,LA,LA03100712,Aluche,0,,031_A
031,LA,LA03100713,Plaza Mayor,1,,031_B
031,LA,LA03100714,Aluche,0,,031_A
031,LA,LA03100715,Plaza Mayor,1,,031_B
031,LA,LA03100716,Aluche,0,,031_A
031,LA,LA03100717,Plaza Mayor,1,,031_B
031,LA,LA03100718,Aluche,0,,031_A
031,LA,LA03100719,Plaza Mayor,1,,031_B
031,LA,LA03100720,Aluche,0,,031_A
031,LA,LA0310081,Plaza Mayor,1,,031_B
031,LA,LA0310082,Aluche,0,,031_A
031,LA,LA0310083,Plaza Mayor,1,,031_B
031,LA,LA0310084,Aluche,0,,031_A
031,LA,LA0310085,Plaza Mayor,1,,031_B
031,LA,LA0310086,Aluche,0,,031_A
031,LA,LA0310087,Plaza Mayor,1,,031_B
031,LA,LA0310088,Aluche,0,,031_A
031,LA,LA0310089,Plaza Mayor,1,,031_B
031,LA,LA03100810,Aluche,0,,031_A
031,LA,LA03100811,Plaza Mayor,1,,031_B
031,LA,LA03100812,Aluche,0,,031_A
031,LA,LA03100813,Plaza Mayor,1,,031_B
031,LA,LA03100814,Aluche,0,,031_A
031,LA,LA03100815,Plaza Mayor,1,,031_B
031,LA,LA03100816,Aluche,0,,031_A
031,LA,LA03100817,Plaza Mayor,1,,031_B
031,LA,LA03100818,Aluche,0,,031_A
031,LA,LA03100819,Plaza Mayor,1,,031_B
031,LA,LA03100820,Aluche,0,,031_A
